Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
1543,751670281,Safehaven of Tarrant County,ARLINGTON,TX,1686268800000000000,White/Caucasian/European,Female,,,Person without a disability,,,,,,21.0,,4.761904761904762,9.523809523809524,,,,85.71428571428571,,,,,71.42857142857143,28.57142857142857,,,,,,,,,,,,,,,,3.0,,,,,,,100.0,,,,,100.0,,,,,,,,,,,,,,,,,122.0,2.459016393442623,32.78688524590164,35.24590163934426,,,,27.049180327868854,1.639344262295082,,,0.819672131147541,91.80327868852459,8.19672131147541,,,,,,,,,,,,,,,,160703.0,0.0,-1.0,0.0,100.0,28909.15668202765,160703.0,6433990.0,WWW.SAFEHAVENTC.ORG,218,11064141.0,,71.42857142857143,60.0,,
1545,751734175,DENTON COUNTY FRIENDS OF THE FAMILY INC,Denton,TX,1659312000000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Decline to state,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Decline to state,16.0,0.0,25.0,,,,,62.5,12.5,,,,68.75,31.25,,,,,,,,,,,,,,,,12.0,,8.333333333333332,16.666666666666664,,,,58.333333333333336,16.666666666666664,,,,91.66666666666666,8.333333333333332,,,,,,,,,,,,,,,,72.0,2.7777777777777777,12.5,27.77777777777778,,0.0,,48.61111111111111,8.333333333333332,,,,93.05555555555556,6.944444444444445,,,,,,,,,,,,,,,,178078.0,0.0,-1.0,0.0,100.0,,178078.0,4391552.0,www.dcfof.org,0,7114415.0,,75.0,100.0,,
1546,751770140,The Concilio,DALLAS,TX,1681171200000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,13.0,0.0,7.6923076923076925,46.15384615384615,0.0,0.0,0.0,38.46153846153847,7.6923076923076925,,0.0,0.0,46.15384615384615,53.84615384615385,0.0,0.0,0.0,,,,,,,,,,,,,8.0,12.5,0.0,75.0,12.5,0.0,0.0,0.0,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,56.0,1.7857142857142856,10.714285714285714,82.14285714285714,1.7857142857142856,0.0,0.0,3.571428571428571,0.0,,0.0,0.0,91.07142857142857,8.928571428571429,0.0,0.0,0.0,,,,,,,,,,,,,172393.0,0.0,-1.0,0.0,100.0,24654.50909090909,172393.0,1528391.0,www.theconcilio.org,56,3240139.0,,66.66666666666666,50.0,,
1547,751785357,North Texas Food Bank,Plano,TX,1670889600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,22.0,9.090909090909092,18.181818181818183,4.545454545454546,,,,68.18181818181817,,,,,54.54545454545454,45.45454545454545,,,,,,,,,,,,,,,,6.0,,16.666666666666664,16.666666666666664,,,,66.66666666666666,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,6.0,,,,6.0,,,207.0,3.3816425120772946,25.120772946859905,21.73913043478261,,0.966183574879227,,43.47826086956522,3.3816425120772946,,,1.932367149758454,62.31884057971014,37.68115942028986,,,,,,,,,,,,,,,,324666.5,319956.0,-1.472233682131293,20.0,80.0,50013.30107526882,616915.0,15572333.0,WWW.NTFB.ORG,284,213425483.0,,47.61904761904761,60.0,66.66666666666666,
1549,751992728,Jewish Family Service of Dallas Incorporated,DALLAS,TX,1632485502000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,33.33333333333333,,,,,,66.66666666666666,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,3.0,,,,,,,100.0,1.0,6.0,9.0,,,,64.0,2.0,,,18.0,70.0,30.0,,,,,,,,,,,,,,,,255893.0,148492.5,-72.32722191356466,66.66666666666666,33.33333333333333,61386.79591836735,255893.0,6568784.0,www.jfsdallas.org,101,12616170.0,,65.38461538461539,50.0,,
1550,752044117,Communities in Schools of the Dallas Region,DALLAS,TX,1646826316000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,18.0,0.0,16.666666666666664,22.22222222222222,,,,61.111111111111114,,,,,38.88888888888889,61.111111111111114,,,,,,,,,,,,,,,,7.0,0.0,71.42857142857143,0.0,,0.0,,28.57142857142857,0.0,,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0,,,,,,,,,,7.0,,0.0,98.0,3.061224489795918,34.69387755102041,29.591836734693878,,0.0,,25.510204081632654,2.0408163265306123,,2.0408163265306123,3.061224489795918,84.6938775510204,15.306122448979592,0.0,0.0,0.0,,,,,,,,,1.0,,,97.0,0.0,165291.0,100.0,100.0,0.0,32419.659663865543,165291.0,7881170.0,WWW.CISDALLAS.ORG,239,12139498.0,,50.0,40.0,,
1551,752057692,West Texas Food Bank,Odessa,TX,1644316957000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,28.0,,10.714285714285714,14.285714285714285,,,,75.0,,,,,42.857142857142854,57.14285714285714,,,,,100.0,,,,,,28.0,,,,,7.0,,,28.57142857142857,,,,71.42857142857143,,,,,42.857142857142854,57.14285714285714,,,,,100.0,,,,,,,,7.0,,,50.0,,10.0,70.0,,,,20.0,,,,,54.0,46.0,,,,,,,,,,,,,,,,269037.0,199228.0,-35.03975344831048,50.0,50.0,49112.21538461538,269037.0,3660559.0,www.wtxfoodbank.org,67,29855581.0,0.0,43.47826086956522,40.0,50.0,
1554,752133827,Vogel Alcove,DALLAS,TX,1693958400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,35.0,2.857142857142857,14.285714285714285,2.857142857142857,0.0,0.0,0.0,80.0,0.0,,,,34.285714285714285,65.71428571428571,,,,,,,,,,,,,,,,12.0,0.0,16.666666666666664,0.0,,0.0,,83.33333333333334,0.0,,,,66.66666666666666,33.33333333333333,0.0,0.0,0.0,,,,,,,,,,,,,72.0,,50.0,20.833333333333336,,,,26.38888888888889,,,2.7777777777777777,,,,,,,,,,,,,,,,,,,230695.0,0.0,-1.0,0.0,100.0,50058.74683544304,230695.0,4185336.0,WWW.VOGELALCOVE.ORG,80,6240891.0,,41.17647058823529,33.33333333333333,,
1558,752332948,Citysquare,Dallas,TX,1701043200000000000,Middle Eastern/North African,Female,,,,,,,,,14.0,0.0,35.714285714285715,7.142857142857142,,,,57.14285714285714,,,,,21.428571428571427,78.57142857142857,,,,,,,,,,,,,,,,5.0,20.0,20.0,,20.0,,,40.0,,,,,100.0,,,,,,,,,,,,,,,,,162.0,0.0,35.80246913580247,20.98765432098765,,,,36.41975308641975,4.938271604938271,,,1.8518518518518516,75.30864197530865,24.691358024691358,,,,,,,,,,,,,,,,155891.0,186908.66666666663,16.595092790418132,60.0,40.0,20046.30396475771,206050.0,9973530.0,WWW.CITYSQUARE.ORG,459,26345029.0,66.66666666666666,44.44444444444444,37.5,,
1559,752353393,Rightnow Ministries International,Mckinney,TX,1630593617000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,8.0,,,,,,,,,,8.0,,,,,100.0,,,,8.0,,,,8.0,,,,8.0,,8.0,,,,,,,,,,100.0,,,,,100.0,,,,8.0,,,,8.0,,,,8.0,,190.0,,,,,,,,,,100.0,,,,,100.0,,,,190.0,,,,190.0,,,,190.0,,208589.0,217842.6,4.2478376589335625,83.33333333333334,16.666666666666664,67322.24170616113,342726.0,16800597.0,www.rightnowmedia.org,223,33884225.0,0.0,0.0,23.07692307692308,,
1561,752389095,Childrens Advocacy Center of Collin County Inc,PLANO,TX,1693353600000000000,White/Caucasian/European,Female,,,,,,,,,27.0,,7.4074074074074066,7.4074074074074066,,,,85.18518518518519,,,,,40.74074074074074,59.25925925925925,,,,,,,,,,,,,,,,5.0,,,,,,,80.0,20.0,,,,80.0,20.0,,,,,100.0,,,,,,,,,,,63.0,,6.349206349206349,23.809523809523807,,,,68.25396825396825,1.5873015873015872,,,,,,,,,,,,,,,,,,,,,211244.0,174205.0,-21.26173186762722,50.0,50.0,62490.230769230766,211244.0,4447314.0,WWW.CACCOLLINCOUNTY.ORG,67,7564621.0,,53.84615384615385,57.14285714285714,,
1562,752559765,Childrens Advocacy Center for North Texas Inc,Lewisville,TX,1674432000000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,,,,,,28.0,3.571428571428571,17.857142857142858,,,,,78.57142857142857,,,,,42.857142857142854,57.14285714285714,,,,,,28.0,,,,28.0,,,,28.0,,7.0,,,14.285714285714285,,,,85.71428571428571,,,,,85.71428571428571,14.285714285714285,,,,,,,,,,,,,,,,72.0,,6.944444444444445,20.833333333333336,,,,52.77777777777778,6.944444444444445,,,12.5,81.94444444444444,8.333333333333332,,,9.722222222222223,,,,,,,,,,,,,191400.0,0.0,-1.0,0.0,100.0,50895.836956521736,191400.0,4873817.0,WWW.CACNORTHTEXAS.ORG,93,6347395.0,,48.0,42.85714285714285,,
1566,760031827,Communities in Schools of Houston Inc,Houston,TX,1664323200000000000,White/Caucasian/European,Female,,,,,,,,,41.0,2.4390243902439024,14.634146341463413,17.073170731707318,,,,65.85365853658537,,,,,53.65853658536586,46.34146341463415,,,,,,,,,,,,,,,,10.0,30.0,20.0,,,,,30.0,10.0,10.0,,,80.0,20.0,,,,,,,,,,,,,,,,240.0,4.166666666666666,32.083333333333336,47.083333333333336,,,,15.416666666666668,1.25,,,,87.08333333333333,12.916666666666668,,,,,,,,,,,,,,,,215439.0,0.0,-1.0,0.0,100.0,50550.67763157895,215439.0,15582845.0,WWW.CISHOUSTON.ORG,305,33424349.0,,62.5,37.5,,
1567,760044172,Memorial Assistance Ministries Inc,Houston,TX,1674518400000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),,,14.0,,,21.428571428571427,,,,71.42857142857143,7.142857142857142,,,,28.57142857142857,71.42857142857143,,,,,100.0,,,,,,,,,,,21.0,,23.809523809523807,23.809523809523807,,4.761904761904762,,33.33333333333333,14.285714285714285,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,,,,,,,,,54.0,11.11111111111111,3.7037037037037033,48.148148148148145,,,,25.925925925925924,3.7037037037037033,,,7.4074074074074066,62.96296296296296,29.629629629629626,,7.4074074074074066,,,92.5925925925926,4.0,,,,,,,,,,206004.0,0.0,-1.0,0.0,100.0,39599.0,206004.0,4482696.0,www.mamhouston.org,109,8704582.0,50.0,33.33333333333333,40.0,,
1569,760088702,Northwest Assistance Ministries,HOUSTON,TX,1665964800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,22.22222222222222,5.555555555555555,,,,72.22222222222221,,,,,27.77777777777778,72.22222222222221,,,,,,,,,,,,,,,,4.0,,25.0,,,,,75.0,,,,,50.0,50.0,,,,,,,,,,,,,,,,70.0,,30.0,24.285714285714285,,,,28.57142857142857,4.285714285714286,,,12.857142857142856,72.85714285714285,27.142857142857142,,,,,,,,,,,,,,,,0.0,217317.0,100.0,100.0,0.0,39991.614583333336,217317.0,4056512.0,www.namonline.org,97,10325392.0,,16.666666666666664,50.0,,
1574,760257018,Coalition for the Homeless of Houston/Harris County,Houston,TX,1665758530000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,21.0,4.761904761904762,38.095238095238095,9.523809523809524,,0.0,,47.61904761904761,,,,,47.61904761904761,52.38095238095239,,,,,,,,,,,,,,,,5.0,20.0,,20.0,,,,60.0,,,,,100.0,0.0,,,,,100.0,,,1.0,4.0,,,2.0,,,3.0,88.0,4.545454545454546,35.22727272727273,15.909090909090908,,,,30.681818181818183,,,,13.636363636363635,65.9090909090909,34.090909090909086,,,,,,,88.0,,,,88.0,,,,88.0,160017.0,249150.0,35.77483443708609,50.0,50.0,73604.7,249150.0,5561496.0,WWW.HOMELESSHOUSTON.ORG,72,22868062.0,,42.85714285714285,60.0,,
1575,760270942,Boys and Girls Clubs of Greater Houston Inc,Houston,TX,1657497600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,42.0,7.142857142857142,19.047619047619047,11.904761904761903,,0.0,,61.904761904761905,0.0,,0.0,0.0,23.809523809523807,76.19047619047619,0.0,0.0,0.0,,,,42.0,,,,42.0,,,,42.0,11.0,0.0,36.36363636363637,9.090909090909092,,0.0,,54.54545454545454,0.0,,0.0,,45.45454545454545,54.54545454545454,0.0,0.0,0.0,,,,11.0,,,,11.0,,,,11.0,157.0,1.2738853503184715,56.05095541401274,36.30573248407643,,,,6.369426751592357,,,,,66.87898089171973,33.12101910828025,,,,,,,,,,,,,,,,181103.5,225171.0,19.570681837359164,50.0,50.0,21025.27368421053,269276.0,6804752.0,www.bgcgh.org,289,12542144.0,100.0,26.31578947368421,20.0,100.0,
1576,760297531,Civic Heart Community Services,HOUSTON,TX,1680652800000000000,Black/African American,Female,,Decline to state,Decline to state,,,,,,10.0,,50.0,20.0,,,,30.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,8.0,12.5,75.0,12.5,,,,,,,,,87.5,12.5,,,,,,,,,,,,,,,,62.0,,66.12903225806451,29.03225806451613,,,,4.838709677419355,,,,,67.74193548387096,32.25806451612903,,,,,,,62.0,,,,62.0,,,,62.0,194362.0,0.0,-1.0,0.0,100.0,51594.87012987013,194362.0,4167167.0,www.civicheart.org,78,7578919.0,,57.14285714285714,100.0,,
1577,760324875,Living Water International,STAFFORD,TX,1692144000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,16.666666666666664,,,,,75.0,8.333333333333332,,,,33.33333333333333,66.66666666666666,,,,,,12.0,,,,12.0,,,,12.0,,9.0,,22.22222222222222,,,,,77.77777777777779,,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,326.0,5.521472392638037,61.04294478527608,16.56441717791411,,0.3067484662576687,,16.257668711656443,0.3067484662576687,,,,40.49079754601227,59.50920245398773,,,,,,,,,,,,,,,,197121.0,218111.6,9.623788922734969,83.33333333333334,16.666666666666664,90013.43333333333,362907.0,6688485.0,www.water.cc,66,22628550.0,33.33333333333333,36.36363636363637,0.0,,
1581,760647934,Healthcare for the Homeless-Houston,Houston,TX,1698192000000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,19.0,5.263157894736842,15.789473684210526,5.263157894736842,,,,73.68421052631578,,,,,31.57894736842105,68.42105263157895,,,,,100.0,,,1.0,16.0,,2.0,,19.0,,,9.0,11.11111111111111,22.22222222222222,11.11111111111111,,,,55.55555555555556,,,,,88.88888888888889,11.11111111111111,,,,,,,9.0,1.0,4.0,,4.0,,9.0,,,73.0,12.32876712328767,42.465753424657535,19.17808219178082,1.36986301369863,,,24.65753424657534,,,,,79.45205479452055,20.54794520547945,,,,,,,,,,,,,,,,191593.0,0.0,-1.0,0.0,100.0,83553.83928571429,193347.0,5062201.0,WWW.HOMELESS-HEALTHCARE.ORG,58,7057693.0,,50.0,63.63636363636363,,
1583,760690847,Grace School of Theology,Conroe,TX,1632753299000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,9.0,,,11.11111111111111,,,,88.88888888888889,,,,,22.22222222222222,77.77777777777779,,,,,,9.0,,,,9.0,,,,9.0,,4.0,,25.0,,,,,75.0,,,,,,100.0,,,,,,4.0,,,,4.0,,,,4.0,,89.0,58.42696629213483,10.112359550561797,14.606741573033707,,,,16.853932584269664,,,,,37.07865168539326,62.92134831460674,,,,,,89.0,,,,89.0,,,,89.0,,0.0,258862.0,100.0,100.0,0.0,34115.57534246575,258862.0,2749299.0,WWW.GSOT.EDU,74,6167472.0,0.0,16.666666666666664,0.0,,
1585,770097156,Childrens Cabinet Inc A Child and Family Resource,Reno,NV,1667865600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,11.11111111111111,11.11111111111111,,,,77.77777777777779,,,,,50.0,50.0,,,,,,,,,,,,,,,,11.0,,,,,,,100.0,,,,,72.72727272727273,27.27272727272727,,,,,,,,,,,,,,,,166.0,1.8072289156626504,13.253012048192772,24.69879518072289,,,,53.01204819277109,7.228915662650602,,,,90.96385542168674,9.036144578313253,,,,,,,,,,,,,,,,180192.0,0.0,-1.0,0.0,100.0,47021.78453038674,180192.0,8691135.0,WWW.CHILDRENSCABINET.ORG,182,164711379.0,66.66666666666666,38.46153846153847,50.0,,
1588,770155997,San Jose Conservation Corps,SAN JOSE,CA,1675209600000000000,White/Caucasian/European,Male,,,,,,,,,13.0,,7.6923076923076925,38.46153846153847,,,,38.46153846153847,7.6923076923076925,,,1.0,46.15384615384615,53.84615384615385,,,,,,,13.0,,,,13.0,,,,13.0,12.0,8.333333333333332,8.333333333333332,50.0,,,,16.666666666666664,16.666666666666664,,,,50.0,50.0,,,,,,,,,,,,,,,,293.0,8.873720136518772,2.3890784982935154,74.06143344709898,,0.6825938566552902,,9.215017064846416,1.3651877133105803,,2.04778156996587,1.3651877133105803,,,,,,,,,,,,,,,,,,152174.0,178750.0,14.867692307692309,33.33333333333333,66.66666666666666,24132.234090909093,178750.0,11101281.0,WWW.SJCCCHARTERSCHOOL.ORG,443,20498462.0,,45.45454545454545,33.33333333333333,,
1592,770326685,Second Harvest Food Bank Santa Cruz County,Watsonville,CA,1671709811000000000,Hispanic/Latino/Latina/Latinx,Female,,Heterosexual or Straight,Decline to state,,,,,,13.0,15.384615384615385,,23.076923076923077,,,,61.53846153846154,,,,,53.84615384615385,46.15384615384615,,,,,,,,,,,,,,,,8.0,,12.5,37.5,,,,50.0,,,,,75.0,25.0,,,,,,,,1.0,5.0,,2.0,,,,,58.0,3.4482758620689653,1.7241379310344827,70.6896551724138,,,,18.96551724137931,,,5.172413793103448,,43.103448275862064,56.896551724137936,,,,,,,,,,,,,,,,0.0,168577.0,100.0,100.0,0.0,64965.06153846154,168577.0,4391306.0,WWW.THEFOODBANK.ORG,66,25802721.0,,54.54545454545454,75.0,,
1596,770480427,Anita Borg Institute for Women and Technology ,SAN MATEO,CA,1677715200000000000,Black/African American,Female,,,,,,,,,21.0,23.809523809523807,28.57142857142857,4.761904761904762,,,,38.095238095238095,,,,1.0,71.42857142857143,28.57142857142857,,,,,,,,,,,,,,,,5.0,,40.0,,,,,40.0,,,,20.0,60.0,40.0,,,,,,,,,,,,,,,,98.0,6.122448979591836,12.244897959183673,,,1.0204081632653061,11.224489795918368,24.489795918367346,5.1020408163265305,,,39.795918367346935,68.36734693877551,20.408163265306122,1.0204081632653061,,10.204081632653061,,,,,,,,,,,,,240152.8333333333,248498.5,3.358437441942972,40.0,60.0,98362.55555555556,584327.0,10402278.0,WWW.ANITABORG.ORG,91,46397164.0,71.42857142857143,76.19047619047619,33.33333333333333,,
1597,770485946,Positive Coaching Alliance,Oakland,CA,1658496184000000000,Decline to state,Female,,,Decline to state,,,,,,18.0,11.11111111111111,5.555555555555555,,,,,66.66666666666666,,,3.0,,38.88888888888889,61.111111111111114,,,,0.0,100.0,0.0,0.0,,17.0,,1.0,,18.0,,,6.0,,,16.666666666666664,,,,83.33333333333334,,,,,33.33333333333333,66.66666666666666,,,,,100.0,,,,6.0,,,,6.0,,,52.0,7.6923076923076925,3.8461538461538463,7.6923076923076925,,1.9230769230769231,,71.15384615384616,7.6923076923076925,,,,50.0,50.0,,,,,100.0,,,2.0,50.0,,,,52.0,,,0.0,240916.0,100.0,100.0,0.0,113254.91489361702,355543.0,6768477.0,WWW.POSITIVECOACH.ORG,53,9531237.0,0.0,33.33333333333333,57.14285714285714,0.0,
1599,770568469,Reading Partners,Oakland,CA,1697587200000000000,Black/African American,Female,,,,,,,,,12.0,0.0,8.333333333333332,8.333333333333332,0.0,0.0,0.0,75.0,8.333333333333332,,,,41.66666666666667,58.333333333333336,,,,,,,,,,,,,,,,7.0,0.0,42.857142857142854,14.285714285714285,0.0,0.0,0.0,42.857142857142854,0.0,,,,57.14285714285714,42.857142857142854,,,,,,,,,,,,,,,,203.0,5.911330049261084,24.137931034482758,8.866995073891626,,,,52.21674876847291,7.8817733990147785,,,0.9852216748768473,76.84729064039408,21.182266009852217,1.9704433497536946,,0.0,,,,,,,,,,,,,221325.0,180818.0,-22.40208386333219,37.5,62.5,28947.37396121884,385408.0,22549083.0,WWW.READINGPARTNERS.ORG,730,49953069.0,60.0,54.54545454545454,50.0,,
1601,800478843,Child Mind Institute Inc,New York,NY,1659398400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,35.0,,,,,,,,,,,,51.42857142857142,48.57142857142857,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,291.0,6.529209621993128,6.185567010309279,12.714776632302405,,,,52.92096219931272,3.0927835051546393,,18.556701030927837,,36.08247422680412,5.498281786941581,,58.4192439862543,,,,,,,,,,,,,,306277.0,385684.4,20.588698946599862,50.0,50.0,83784.73239436619,719306.0,15357239.0,WWW.CHILDMIND.ORG,152,71051674.0,40.0,53.57142857142857,63.63636363636363,,100.0
1603,800790222,Commit2Dallas,DALLAS,TX,1665705600000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,,,,,,19.0,,,,,,,,,,,,42.10526315789473,57.89473684210527,,,,,,,,,,,,,,,,11.0,9.090909090909092,18.181818181818183,9.090909090909092,,,,63.63636363636363,,,,,72.72727272727273,27.27272727272727,,,,,100.0,,,,,,,,,,,78.0,5.128205128205128,24.358974358974358,20.51282051282051,,,,38.46153846153847,1.282051282051282,,,10.256410256410255,70.51282051282051,29.48717948717949,,,,,100.0,,,,,,,,,,,197379.7142857143,219488.5,10.07286746881304,22.22222222222222,77.77777777777779,79422.5303030303,283425.0,7062522.0,WWW.COMMITPARTNERSHIP.ORG,75,29585342.0,60.0,57.14285714285714,33.33333333333333,83.33333333333334,
1609,810615887,Foundation for Students Rising Above,SAN FRANCISCO,CA,1653558414000000000,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,18.0,5.555555555555555,22.22222222222222,5.555555555555555,,,,61.111111111111114,5.555555555555555,,,,44.44444444444444,55.55555555555556,,,,,,,18.0,1.0,,,17.0,,,,,7.0,28.57142857142857,14.285714285714285,,,,,57.14285714285714,,,,,71.42857142857143,28.57142857142857,,,,,,,,,6.0,,1.0,,,,,67.0,22.388059701492537,7.462686567164178,22.388059701492537,,,,34.32835820895522,13.432835820895523,,,,86.56716417910447,8.955223880597014,2.9850746268656714,1.4925373134328357,,1.4925373134328357,,,66.0,17.0,47.0,3.0,,,,,,255000.0,0.0,-1.0,0.0,100.0,39631.98529411765,255000.0,2949975.0,WWW.STUDENTSRISINGABOVE.ORG,69,5050190.0,100.0,41.17647058823529,60.0,,
1610,810622701,Five Keys Schools and Programs,San Francisco,CA,1685664000000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,6.0,16.666666666666664,16.666666666666664,16.666666666666664,,,,50.0,,,,,66.66666666666666,33.33333333333333,,,,,100.0,,,3.0,3.0,,,1.0,5.0,,,13.0,0.0,30.76923076923077,15.384615384615385,0.0,0.0,0.0,53.84615384615385,0.0,,0.0,0.0,76.92307692307693,23.076923076923077,,,,,,,,,,,,0.0,5.0,8.0,,1015.0,4.236453201970444,28.866995073891626,29.852216748768473,0.0,0.6896551724137931,2.955665024630542,17.24137931034483,11.330049261083744,,4.334975369458128,0.49261083743842365,37.93103448275862,60.78817733990147,0.6896551724137931,0.19704433497536944,0.3940886699507389,,,,,,,,,61.0,351.0,29.0,574.0,180397.3125,211696.8,14.78505461584681,23.809523809523807,76.19047619047619,44341.32825484764,391866.0,67973719.0,WWW.FIVEKEYSCHARTER.ORG,1465,97031582.0,70.45454545454545,50.0,81.25,,
1620,814254457,Holdsworth Center,AUSTIN,TX,1645108286000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,15.0,0.0,13.333333333333334,40.0,,0.0,,46.666666666666664,,,,,46.666666666666664,53.333333333333336,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,12.307692307692308,15.384615384615385,20.0,,0.0,,50.76923076923077,1.5384615384615385,,,,,,,,,,,,,,,,,,,,,256789.22222222225,263412.0,2.5142278171752923,25.0,75.0,124855.20689655172,398626.0,9538673.0,HTTPS://HOLDSWORTHCENTER.ORG/,70,23861868.0,100.0,50.0,80.0,75.0,100.0
1622,814985512,Bail Project Inc,Venice,CA,1680534201000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,,36.36363636363637,,,,,63.63636363636363,,,,,45.45454545454545,54.54545454545454,,,,,100.0,,,,,,,,,,,19.0,10.526315789473683,15.789473684210526,26.31578947368421,,,,47.368421052631575,,,,,52.63157894736842,47.368421052631575,,,,,,,,,,,,,,,,115.0,3.4782608695652173,27.82608695652174,25.217391304347824,,1.7391304347826086,,34.78260869565217,6.086956521739131,,,0.8695652173913043,,,,,,,,,,,,,,,,,,199473.0,220757.2,9.641452238024405,62.5,37.5,54306.34759358289,339374.0,11857492.0,WWW.BAILPROJECT.ORG,195,18509125.0,60.0,50.0,42.85714285714285,,
