ein,org_name,web_address,num_employees,total_revenue,total_compensation,highest_salary,avg_employee_comp,pay_gap,percent_male,percent_female,category_gender_percentages
86-0733182,THE PRIMAVERA FOUNDATION INC,WWW.PRIMAVERA.ORG,194,11969146.0,4345013.0,157994.0,21694.39896373057,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
86-0814898,CHIRICAHUA COMMUNITY HEALTH CENTERS,WWW.CCHCI.ORG,457,55152190.0,31470134.0,324061.0,64990.59688195991,-2.441108120112357,75.0,25.0,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'OfficerInd_percent_female': 0.0}"
87-0299521,GUADALUPE CENTER EDUCATIONAL PROGRAMSINC,WWW.GUADSCHOOL.ORG,153,7271815.0,4896724.0,189499.0,30968.58552631579,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
87-0540039,MIDTOWN COMMUNITY HEALTH CENTERINC,WWW.MIDTOWNCHC.ORG,216,22469963.0,12878292.0,325131.0,52259.269230769234,26.84657032332864,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
87-0745629,THE ALLIANCE FOR CLIMATE PROTECTION,WWW.CLIMATEREALITYPROJECT.ORG,110,26022257.0,8315444.0,476422.0,61478.0099009901,14.79449380571107,55.55555555555556,44.44444444444444,{'IndividualTrusteeOrDirectorInd_percent_female': 44.44444444444444}
87-1061849,GENESIS WOMENS SHELTER & SUPPORT,WWW.GENESISSHELTER.ORG,125,46235572.0,7587418.0,209916.0,59495.98387096774,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
87-3137387,E4E RELIEF LLC,EMPLOYEERELIEFFUND.ORG,0,111875075.0,0.0,0.0,-0.0,-1.0,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
88-0108496,HELP OF SOUTHERN NEVADA,WWW.HELPSONV.ORG,305,27986369.0,11277091.0,213348.0,36393.89144736842,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
88-0176914,NEVADA LEGAL SERVICES INC,NLSLAW.NET,71,5688153.0,4464120.0,173495.0,61294.642857142855,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
88-0419638,Foundation for Positively Kids,www.positivelykids.org,85,5447968.0,4259439.0,163181.0,48764.97619047619,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
91-0727076,ORION INDUSTRIES,WWW.ORIONWORKS.ORG,374,24627117.0,9654749.0,353064.0,23299.06216216216,17.160289065276626,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
91-0762805,SHERWOOD COMMUNITY SERVICES,WWW.SHERWOODCS.ORG,78,6268355.0,4925528.0,173170.0,61718.93506493507,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
91-0773187,CRISIS CONNECTIONS,WWW.CRISISCONNECTIONS.ORG,336,14292500.0,10166883.0,197978.0,29757.925373134327,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
91-0776451,Bellevue Boys & Girls Clubs Inc,www.BGCBELLEVUE.org,125,6992293.0,4069007.0,305373.0,29052.79674796748,37.73516322661139,50.0,50.0,{'OfficerInd_percent_female': 50.0}
91-0780533,METROPOLITAN DEVELOPMENT COUNCIL,WWW.MDC-TACOMA.ORG,253,24051543.0,10858446.0,211565.0,40668.68674698795,-3.52837801388661,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
91-0816827,Kindering Center,www.kindering.org,273,24070895.0,15966840.0,213181.0,57917.86397058824,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
91-0823767,Sound Generations(Agency Excluding Senior Centers),www.soundgenerations.org,255,19430368.0,9615205.0,218170.0,35350.61752988048,19.495550621259248,50.0,50.0,{'OfficerInd_percent_female': 50.0}
91-0826037,NORTHWEST HARVEST EMM,WWW.NORTHWESTHARVEST.ORG,126,56239363.0,9473805.0,269757.0,70900.79508196721,6.0809281718647865,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
91-0880684,THE STUDENT CONSERVATION ASSOCIATIONINC,WWW.THESCA.ORG,1937,38897444.0,14072506.0,350231.0,6658.320910973085,-39.332487949876935,40.0,60.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 66.66666666666666}"
91-0889016,UNITED INDIANS OF ALL TRIBES FOUNDATION,WWW.UNITEDINDIANS.ORG,148,10362915.0,4515578.0,164701.0,29597.802721088436,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
91-0890276,WONDERLAND CHILD & FAMILY SERVICES,HTTPS://WONDERLANDKIDS.ORG,78,5503875.0,4807588.0,213258.0,59666.62337662338,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
91-0917079,YOUTHCARE,WWW.YOUTHCARE.ORG,340,19496133.0,13633027.0,306967.0,38966.218934911245,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
91-0967255,KING COUNTY SEXUAL ASSAULT RESOURCECENTER,WWW.KCSARC.ORG,78,7202280.0,5350466.0,210938.0,64998.38157894737,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
91-1032846,CAREER PATH SERVICESEMPLOYMENT AND TRAINING,HTTPS://CAREERPATHSERVICES.ORG/,611,14724825.0,7683755.0,215511.0,11727.309210526315,-27.506212282570107,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
91-1157127,PATH,WWW.PATH.ORG,667,343117586.0,135407327.0,635626.0,199564.33179723503,8.016431882976502,56.25,43.75,{'IndividualTrusteeOrDirectorInd_percent_female': 43.75}
91-1189249,THE SEATTLE AQUARIUM SOCIETY,WWW.SEATTLEAQUARIUM.ORG,220,40153392.0,12075194.0,346355.0,50997.66976744186,20.174098054357042,80.0,20.0,{'IndividualTrusteeOrDirectorInd_percent_female': 20.0}
91-1189908,EXCELSIOR WELLNESS,EXCELSIORWELLNESS.ORG,285,21355241.0,13282965.0,244865.0,43780.225,19.189766419147862,60.0,40.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 25.0, 'OfficerInd_percent_female': 100.0}"
91-1662698,CRAFT3,WWW.CRAFT3.ORG,91,19219259.0,10413156.0,291676.0,101322.55128205128,19.191323202087652,61.53846153846154,38.46153846153847,"{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333, 'OfficerInd_percent_female': 100.0}"
91-1829974,NEBRASKA CHILDREN & FAMILIES FOUNDATION,NEBRASKACHILDREN.ORG,136,72528420.0,8065923.0,196978.0,57448.34328358209,-15.281476235902778,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
91-1843707,PASADO'S SAFE HAVEN,WWW.PASADOSAFEHAVEN.ORG,77,6100801.0,2837760.0,166325.0,35150.46052631579,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
91-1883466,ARMED SERVICES YMCA OF THE USAGROUP RETURN,WWW.ASYMCA.ORG,644,27545562.0,11832403.0,202823.0,17852.78504672897,17.12379759691948,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
91-1931643,NORTHWEST MARITIME CENTER,WWW.NWMARITIME.ORG,88,9184031.0,2599430.0,203295.0,27541.7816091954,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
91-2047245,ORANGE COUNTY ASIAN AND PACIFIC ISLANDER,WWW.OCAPICA.ORG,157,10237507.0,5374999.0,188800.0,32335.464516129032,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
91-2083484,VILLAGEREACH,WWW.VILLAGEREACH.ORG,139,38256867.0,12930352.0,208572.0,90671.92592592593,-3.0627925880656703,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
91-2166435,MULTIPLIER,WWW.MULTIPLIER.ORG,253,39865015.0,14594525.0,269946.0,54261.672064777325,5.619910848379866,16.666666666666664,83.33333333333334,{'IndividualTrusteeOrDirectorInd_percent_female': 83.33333333333334}
91-6060940,GIRL SCOUTS OF WESTERN WASHINGTON,WWW.GIRLSCOUTSWW.ORG,241,17666074.0,10083706.0,249181.0,39318.0970464135,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
93-0354176,MORRISON CHILD AND FAMILY SERVICES,WWW.MORRISONKIDS.ORG,515,29179947.0,21933149.0,212191.0,41601.64774951076,27.3428184984283,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
93-0386860,Lutheran Community Services Northwest,www.lcsnw.org,750,74778489.0,33882116.0,279836.0,44524.812583668005,38.84900441687274,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
93-0386885,EASTER SEALS OREGON,HTTPS://WWW.EASTERSEALS.COM/OREGON,495,11697820.0,4511830.0,183603.0,8761.593117408907,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
93-0511171,JAPANESE GARDEN SOCIETY OF OREGON,WWW.JAPANESEGARDEN.ORG,170,14502030.0,7459134.0,499614.0,38247.587878787876,67.54154207047841,20.0,80.0,{'IndividualTrusteeOrDirectorInd_percent_female': 80.0}
93-0553346,EDUCATION NORTHWEST,EDUCATIONNORTHWEST.ORG,114,17259617.0,10896676.0,303358.0,85095.80769230769,11.386158895479314,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
93-0685734,NEW NARRATIVE,WWW.THENEWNARRATIVE.ORG,369,24795044.0,16216093.0,195638.0,43533.845108695656,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
93-0706892,FORA HEALTH INC,WWW.FORAHEALTH.ORG,236,14565649.0,9295423.0,336583.0,34710.973913043475,-38.036319831350696,16.666666666666664,83.33333333333334,{'IndividualTrusteeOrDirectorInd_percent_female': 83.33333333333334}
93-0725294,LINES FOR LIFE,WWW.LINESFORLIFE.ORG,323,17254642.0,14622206.0,212508.0,44750.6149068323,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
93-0785786,Oregon Food Bank,www.oregonfoodbank.org,250,106442657.0,19310238.0,216563.0,76681.42570281125,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
93-0877807,OREGON COAST AQUARIUM INC,WWW.AQUARIUM.ORG,109,16429682.0,4865821.0,230069.0,42923.62962962963,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
93-0884929,NEIGHBORIMPACT,WWW.NEIGHBORIMPACT.ORG,388,46183252.0,13502334.0,152901.0,34494.65891472868,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
93-0977166,Human Solutions IncdbaOur Just Future,www.humansolutions.org,205,23810492.0,9178369.0,160384.0,44205.80882352941,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
93-1050144,ECOTRUST,HTTPS://WWW.ECOTRUST.ORG/,74,8893922.0,6482409.0,208061.0,87568.36764705883,100.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
93-1098105,FRIENDS OF THE CHILDREN-PORTLAND,WWW.FRIENDSPDX.ORG,102,15357642.0,5184813.0,209949.0,49256.07920792079,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
93-1134865,PORTLAND CENTER STAGE,WWW.PCS.ORG,215,9649220.0,5517828.0,154619.0,25061.72429906542,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
93-1190792,A BETTER WAY INC,WWW.ABETTERWAYINC.NET,75,12493024.0,8757135.0,214146.0,115445.7972972973,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
94-0836580,THE SAN FRANCISCO SOCIETY FOR THEPREVENTION OF CRUELTY TO ANIMALS,WWW.SFSPCA.ORG,456,51611688.0,28075673.0,443087.0,56259.96846846847,23.087524140111242,16.666666666666664,83.33333333333334,{'IndividualTrusteeOrDirectorInd_percent_female': 83.33333333333334}
94-1153307,SIERRA CLUB,WWW.SIERRACLUB.ORG,1022,152093074.0,96228900.0,552124.0,91122.85842472583,-3.4795072740618145,52.63157894736842,47.368421052631575,"{'IndividualTrusteeOrDirectorInd_percent_female': 52.94117647058824, 'OfficerInd_percent_female': 0.0}"
94-1156258,CALIFORNIA ACADEMY OF SCIENCES,WWW.CALACADEMY.ORG,625,88151036.0,43896551.0,742068.0,64289.60720130933,-11.683626100895264,71.42857142857143,28.57142857142857,{'IndividualTrusteeOrDirectorInd_percent_female': 28.57142857142857}
94-1156270,COMMUNITY MUSIC CENTER,WWW.SFCMC.ORG,126,7950655.0,3314839.0,189943.0,24999.168,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-1156562,MARIN HUMANE SOCIETY,WWW.MARINHUMANE.ORG,132,9850618.0,6855003.0,229096.0,47878.21875,-7.030853071687844,25.0,75.0,"{'HighestCompensatedEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 100.0}"
94-1156608,BOYS & GIRLS CLUBS OF SAN FRANCISCO,WWW.KIDSCLUB.ORG,345,22202622.0,12167437.0,352754.0,32150.49262536873,26.588590365032815,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
94-1186169,PENINSULA FAMILY SERVICE,WWW.PENINSULAFAMILYSERVICE.ORG,288,17301817.0,12153957.0,223617.0,39976.376760563384,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-1312348,UNITED WAY OF THE BAY AREA,WWW.UWBA.ORG,52,20860247.0,6962010.0,388402.0,124011.3125,100.0,100.0,0.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
94-1399287,HOPE SERVICES,WWW.HOPESERVICES.ORG,833,51941094.0,36133144.0,411815.0,41407.93325242718,31.337798230349918,44.44444444444444,55.55555555555556,{'IndividualTrusteeOrDirectorInd_percent_female': 55.55555555555556}
94-1415317,LIGHTHOUSE FOR THE BLINDAND VISUALLY IMPAIRED,WWW.LIGHTHOUSE-SF.ORG,146,23057296.0,9208490.0,355574.0,53309.75912408759,25.501827775560393,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
94-1496052,MOMENTUM FOR HEALTH,WWW.MOMENTUMFORHEALTH.ORG,611,66324094.0,46933465.0,519004.0,71204.67504187605,-6.53521453645234,71.42857142857143,28.57142857142857,{'IndividualTrusteeOrDirectorInd_percent_female': 28.57142857142857}
94-1498472,CATHOLIC CHARITIES CYO OF THEARCHDIOCESE OF SAN FRANCISCO,WWW.CATHOLICCHARITIESSF.ORG,610,50148984.0,26621925.0,326979.0,41441.66279069767,-27.6194585628548,37.5,62.5,{'IndividualTrusteeOrDirectorInd_percent_female': 62.5}
94-1551410,GIRL SCOUTS OF NORTHERN CALIFORNIA,WWW.GSNORCAL.ORG,216,29584426.0,12134061.0,273315.0,53965.76995305164,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-1575233,Planned Parenthood Shasta-Diablo Inc,www.ppnorcal.org,473,52376605.0,34632435.0,558387.0,69061.22246220302,-11.947255683352678,20.0,80.0,{'IndividualTrusteeOrDirectorInd_percent_female': 80.0}
94-1582429,GIRL SCOUTSHEART OF CENTRAL CALIFORNIA,HTTP://GIRLSCOUTSHCC.ORG,109,8878414.0,5185156.0,222042.0,44954.102803738315,-45.10178075477863,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-1592676,Self-Help Enterprises,WWW.SELFHELPENTERPRISES.ORG,136,41610602.0,13090709.0,174487.0,95675.71851851852,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
94-1594250,POINT REYES BIRD OBSERVATORY,HTTPS://WWW.POINTBLUE.ORG/,161,15542320.0,11437481.0,219222.0,65958.05194805194,16.376070375366083,57.14285714285714,42.857142857142854,"{'HighestCompensatedEmployeeInd_percent_female': 66.66666666666666, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 50.0}"
94-1637699,FACES SF,WWW.FACESSF.ORG,91,14567882.0,7113281.0,272147.0,69602.38095238095,17.25981838499128,42.857142857142854,57.14285714285714,{'IndividualTrusteeOrDirectorInd_percent_female': 57.14285714285714}
94-1650529,PRIDE Industries,www.prideindustries.com,6047,278155543.0,160365161.0,881402.0,25878.13109048724,10.08237570389051,61.53846153846154,38.46153846153847,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'KeyEmployeeInd_percent_female': 25.0, 'OfficerInd_percent_female': 50.0}"
94-1659687,LUTHERAN SOCIAL SERVICES OF NORTHERNCALIFORNIA,LSSNORCAL.ORG,126,15266538.0,6919234.0,200782.0,52735.18548387097,-11.987907791331315,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-1670490,SPANISH SPEAKING UNITY COUNCIL OFALAMEDA COUNTY INC,WWW.UNITYCOUNCIL.ORG,332,34323567.0,17147188.0,435303.0,47827.509202453984,-8.255753461986275,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
94-1712371,JobTrain Inc,www.jobtrainworks.org,90,8949079.0,6297210.0,178016.0,68754.98876404495,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
94-1725204,SERVICE OPPORTUNITY FOR SENIORS,WWW.SOSMOW.ORG,91,7026415.0,2490871.0,165229.0,25840.466666666667,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
94-1730465,EARTHJUSTICE,WWW.EARTHJUSTICE.ORG,597,135320966.0,85650882.0,536931.0,138879.0700854701,-7.664297041227713,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-1735064,North Marin Community Services,www.northmarincs.org,72,7031738.0,3971549.0,205300.0,51127.22857142857,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
94-1744108,LA CLINICA DE LA RAZA INC,WWW.LACLINICA.ORG,1391,144117914.0,93827804.0,403474.0,65654.55660377358,12.958975852588717,38.46153846153847,61.53846153846154,{'IndividualTrusteeOrDirectorInd_percent_female': 61.53846153846154}
94-2145930,NATUREBRIDGE,WWW.NATUREBRIDGE.ORG,128,11430799.0,6070377.0,202328.0,44354.56,4.033374216561083,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
94-2187776,YOUNG COMMUNITY DEVELOPERS INC,www.ycdjobs.org,370,18805611.0,11026089.0,205350.0,27009.041782729804,25.847216031017073,36.36363636363637,63.63636363636363,{'IndividualTrusteeOrDirectorInd_percent_female': 63.63636363636363}
94-2221305,Children's Council of San Francisco,www.childrenscouncil.org,152,130006757.0,11434762.0,317555.0,69126.89655172414,-11.486922711575154,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
94-2240770,DOOR TO HOPE,WWW.DOORTOHOPE.ORG,87,5600547.0,4729965.0,223468.0,52401.12790697674,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
94-2254303,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,WWW.CIIS.EDU,768,41758432.0,21703645.0,330735.0,27351.106020942407,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-2260626,SWORDS TO PLOWSHARES VETERANS RIGHTSORGANIZATION,WWW.SWORDS-TO-PLOWSHARES.ORG,257,30349510.0,15723237.0,211358.0,59563.574803149604,8.655652165384257,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
94-2297147,SHANTI PROJECT,WWW.SHANTI.ORG,95,9428062.0,5853373.0,209248.0,55865.17582417582,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
94-2358632,WALDEN ENVIRONMENTDBA WALDEN FAMILY SERVICES,WWW.WALDENFAMILY.ORG,139,18083359.0,7344702.0,191340.0,50872.175182481755,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
94-2376637,CATALYST FAMILY INC,WWW.CATALYSTKIDS.ORG,1502,83614943.0,49035547.0,288454.0,32152.352469959947,-9.31377259318337,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-2427088,ALTERNATIVE FAMILY SERVICES INC,WWW.AFS4KIDS.ORG,232,22053004.0,11480113.0,234107.0,46651.19736842105,-3.112875172813624,75.0,25.0,"{'FormerOfcrDirectorTrusteeInd_percent_female': 0.0, 'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'OfficerInd_percent_female': 50.0}"
94-2434026,THE CENTER FOR INVESTIGATIVE REPORTINGINC,WWW.REVEALNEWS.ORG,92,13615244.0,8183293.0,304518.0,74626.03614457832,-5.465145357924356,33.33333333333333,66.66666666666666,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 100.0}"
94-2465081,SOJOURNER CENTER,WWW.SOJOURNERCENTER.ORG,123,5413708.0,3108762.0,0.0,26570.615384615383,-1.0,33.33333333333333,66.66666666666666,"{'IndividualTrusteeOrDirectorInd_percent_female': 75.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 0.0}"
94-2493158,WEAVE INC,WWW.WEAVEINC.ORG,196,10976365.0,7304852.0,208263.0,35125.90155440415,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-2497618,HOSPICE OF SANTA CRUZ COUNTY,HOSPICESANTACRUZ.ORG,167,19290539.0,14699094.0,296128.0,81730.38125,18.908918547712883,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
94-2506933,National Center for Youth Law,www.youthlaw.org,115,23935846.0,12369953.0,342698.0,98035.59433962264,15.814224680819272,44.44444444444444,55.55555555555556,{'IndividualTrusteeOrDirectorInd_percent_female': 55.55555555555556}
94-2512284,Rural Community Assistance Corporation,WWW.RCAC.ORG,199,32872425.0,17060448.0,298791.0,84193.51776649746,-70.2183052855857,50.0,50.0,{'OfficerInd_percent_female': 50.0}
94-2699528,FRIENDS OF THE URBAN FOREST,WWW.FRIENDSOFTHEURBANFOREST.ORG,57,3821029.0,2424207.0,150403.0,40603.642857142855,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-2699571,NATION'S FINEST,HTTPS://WWW.NATIONSFINEST.ORG/,319,28671006.0,14891028.0,329967.0,44503.596825396824,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
94-2711707,AMERICAN COUNCIL FOR AN ENERGY-EFFICIENTECONOMY,WWW.ACEEE.ORG,130,13111647.0,7712469.0,339123.0,49861.09016393442,7.203472054598721,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-2713281,Health Projects Center,WWW.HPCN.ORG,44,3591910.0,2528656.0,154247.0,55218.813953488374,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
94-2759879,RACE FORWARD,WWW.RACEFORWARD.ORG,84,35206795.0,7728098.0,242920.0,80200.41333333333,1.9941560281727184,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
94-2760764,EDUCATION TRAINING AND RESEARCHASSOCIATES,WWW.ETR.ORG,135,19349341.0,13583449.0,341571.0,90698.75806451614,8.654143721738379,45.45454545454545,54.54545454545454,{'IndividualTrusteeOrDirectorInd_percent_female': 54.54545454545454}
94-2762269,Catholic Charities of Santa Clara County,www.catholiccharitiesscc.org,620,54565333.0,28055421.0,317069.0,43342.977198697066,18.376554142765247,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
94-2777955,TLCS INC,WWW.HOPECOOP.ORG,289,22008043.0,13480788.0,248425.0,45482.128919860625,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
94-2816342,EDUCATIONAL MEDIA FOUNDATION,WWW.EMFBROADCASTING.COM,690,238353904.0,61244143.0,621251.0,82516.67899408285,6.873846850056934,85.71428571428571,14.285714285714285,"{'IndividualTrusteeOrDirectorInd_percent_female': 7.6923076923076925, 'OfficerInd_percent_female': 100.0}"
94-2917999,LARKIN STREET YOUTH SERVICES,WWW.LARKINSTREETYOUTH.ORG,383,31168233.0,17747978.0,240029.0,43969.9575596817,-9.365819177840118,16.666666666666664,83.33333333333334,{'IndividualTrusteeOrDirectorInd_percent_female': 83.33333333333334}
