,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
1514,742659746,San Antonio Childrens Museum,San Antonio,TX,1675123200000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Decline to state,,,,,,12.0,1.0,1.0,2.0,,0.0,,8.0,,,,,8.0,4.0,,,,,,12.0,,,,,,,,,,6.0,,,1.0,,,,5.0,,,,,3.0,3.0,,,,,,6.0,,,,,,,,6.0,,70.0,0.0,3.0,35.0,,1.0,,27.0,3.0,,1.0,,47.0,21.0,,1.0,1.0,,,70.0,,,,,,,,70.0,,120024.0,243349.0,50.678244003468265,50.0,50.0,26306.435294117648,243349.0,2599420.0,WWW.THEDOSEUM.ORG,87,7193393.0,,58.333333333333336,60.0,,100.0
1521,742989580,Miracle Foundation Inc,Austin,TX,1694131200000000000,,Female,,,,,,,,,9.0,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,19.0,10.0,0.0,0.0,,1.0,,4.0,1.0,1.0,0.0,2.0,8.0,9.0,,,2.0,0.0,17.0,,2.0,1.0,12.0,4.0,2.0,1.0,16.0,,2.0,70.0,39.0,,2.0,,3.0,,12.0,3.0,1.0,1.0,9.0,34.0,21.0,,1.0,14.0,,55.0,,15.0,2.0,43.0,9.0,16.0,1.0,55.0,,14.0,165407.5,0.0,-1.0,0.0,100.0,133390.16666666666,169565.0,1931497.0,WWW.MIRACLEFOUNDATION.ORG,14,5222541.0,,62.5,25.0,,
1522,743062511,Tech Impact,Philadelphia,PA,1660003200000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,16.0,0.0,4.0,0.0,,0.0,,12.0,0.0,,0.0,0.0,6.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0,0.0,1.0,0.0,,0.0,,4.0,0.0,,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,105.0,8.0,34.0,3.0,,1.0,,54.0,4.0,,1.0,0.0,44.0,60.0,0.0,1.0,0.0,,,,,,,,,,,,,181024.33333333334,271993.5,33.44534581402374,40.0,60.0,49308.50364963504,338254.0,7842325.0,WWW.TECHIMPACT.ORG,142,15289025.0,75.0,45.45454545454545,33.33333333333333,,
1523,746026198,Boys and Girls Country of Houston Inc,Hockley,TX,1674086400000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,39.0,2.0,1.0,1.0,,,,35.0,,,,,6.0,33.0,,,,0.0,39.0,,,,39.0,,,,39.0,,,5.0,,,1.0,,,,4.0,,,,,2.0,3.0,,,,,5.0,,,,5.0,,,,5.0,,,63.0,,,,,,,,,,,,39.0,24.0,,,,,63.0,,,,,,,,,,,174467.0,0.0,-1.0,0.0,100.0,60697.71875,174467.0,4059121.0,WWW.BOYSANDGIRLSCOUNTRY.ORG,65,7957551.0,,37.142857142857146,16.666666666666664,,
1524,746087356,Boys and Girls Clubs of Austin and Travis County Inc,Austin,TX,1699125045000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,36.0,,5.0,2.0,1.0,,,28.0,,,,,9.0,27.0,,,,,,,,,,,,,,,,5.0,,1.0,,,,,4.0,,,,,3.0,2.0,,,,,,,,2.0,3.0,,,,,,,187.0,1.0,37.0,69.0,,1.0,,32.0,4.0,,43.0,,113.0,63.0,,11.0,,,,,187.0,,,,187.0,7.0,104.0,76.0,,197031.0,0.0,-1.0,0.0,100.0,27863.892617449663,197031.0,4348751.0,WWW.BGCAUSTIN.ORG,150,8192816.0,,32.25806451612903,46.15384615384615,,
1525,750800634,Childcaregroup,DALLAS,TX,1681171200000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,27.0,2.0,7.0,5.0,,,,13.0,,,,,18.0,9.0,,,,,27.0,,,,,,,,,,,6.0,,1.0,1.0,,,,4.0,,,,,4.0,2.0,,,,,6.0,,,,,,,,,,,402.0,9.0,200.0,142.0,,,,48.0,3.0,,,,380.0,22.0,,,,,,,,,,,,6.0,,,396.0,204994.0,184789.0,-10.934092397274728,50.0,50.0,42462.68464730291,204994.0,20856797.0,WWW.CHILDCAREGROUP.ORG,484,29694811.0,60.0,65.51724137931035,50.0,,
1527,750808768,Cal Farleys Boys Ranch,AMARILLO,TX,1655815943000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19.0,,,,,,,,,,,,5.0,14.0,0.0,,,0.0,19.0,,,,,,,,,,,6.0,,,,,,,6.0,,,,,3.0,3.0,,,,,6.0,,,,,,,,,,,300.0,,,,,,,,,,,300.0,,,,,300.0,,,,,,,,,,,,,165580.0,253024.0,34.559567471860376,66.66666666666666,33.33333333333333,42628.96899224806,292954.0,17169039.0,WWW.CALFARLEY.ORG,390,51265658.0,,31.25,44.44444444444444,,0.0
1528,750808774,Dallas Museum of Art,Dallas,TX,1678924800000000000,Hispanic/Latino/Latina/Latinx,Male,Transgender,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,65.0,8.0,12.0,6.0,,0.0,,39.0,0.0,,,,39.0,26.0,,,,,,,65.0,3.0,62.0,,,,,,65.0,8.0,0.0,0.0,1.0,,0.0,,7.0,,,,,5.0,3.0,,,,,,,8.0,2.0,6.0,,,,,,8.0,250.0,8.0,50.0,50.0,,0.0,,117.0,25.0,,,,165.0,85.0,,,,,,,250.0,,,,250.0,,,,,229156.33333333334,414157.5,44.66927839449163,40.0,60.0,41999.18787878788,660598.0,15375516.0,WWW.DMA.ORG,335,50059410.0,60.0,60.0,62.5,50.0,
1529,750818172,Presbyterian Childrens Homes and Services,Austin,TX,1686009600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,18.0,1.0,5.0,2.0,,,,10.0,,,,,9.0,9.0,,,,,,,,,,,,,,,,7.0,,2.0,,,,,5.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,265.0,0.0,54.0,20.0,0.0,0.0,0.0,183.0,4.0,,4.0,0.0,208.0,57.0,,,,,,,,,,,,,,,,195359.66666666666,233238.0,16.24020671302847,50.0,50.0,45816.69863013698,279772.0,18008888.0,WWW.PCHAS.ORG,371,29606729.0,100.0,42.857142857142854,57.14285714285714,,
1532,750858360,United Way of Tarrant County,FORT WORTH,TX,1675123200000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,3.0,0.0,,0.0,,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,69.0,3.0,21.0,15.0,,,,30.0,,0.0,,,59.0,10.0,,,,,69.0,,,,69.0,,,3.0,12.0,54.0,,193205.5,252565.0,23.502662680894026,20.0,80.0,65566.73076923077,306324.0,6139592.0,WWW.UNITEDWAYTARRANT.ORG,83,24093553.0,,34.146341463414636,72.72727272727273,,
1534,750917409,Gladney Center for Adoption,Fort Worth,TX,1687910400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,20.0,,2.0,2.0,,,,16.0,,,,,8.0,12.0,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,85.0,3.0,8.0,15.0,,,,57.0,2.0,,,,76.0,9.0,,,,,,,,,,,,,,,,229810.0,247463.5,7.133779325031772,66.66666666666666,33.33333333333333,44122.68907563025,287927.0,5975337.0,WWW.GLADNEY.ORG,122,9701445.0,40.0,38.88888888888889,50.0,100.0,
1536,751152657,Boys & Girls Clubs of Greater Dallas Inc,Dallas,TX,1637172755000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,24.0,1.0,6.0,,,,,17.0,,,,,7.0,17.0,,,,,24.0,,,1.0,23.0,,,,24.0,,,8.0,0.0,4.0,2.0,,0.0,,2.0,,,,,5.0,3.0,,,,,8.0,,,,8.0,,,,8.0,,,183.0,0.0,138.0,27.0,,0.0,,18.0,,,,,124.0,59.0,,,,,,,,,,,,,,,,0.0,242939.0,100.0,100.0,0.0,14324.094915254238,242939.0,4468547.0,WWW.BGCDALLAS.ORG,296,9196738.0,33.33333333333333,23.809523809523807,50.0,,
1539,751478918,Goodwill Industries of East Texas Inc,Tyler,TX,1668038400000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19.0,,4.0,1.0,,,,14.0,,,,,,,,,,,19.0,,,,19.0,,,,19.0,,,8.0,,4.0,,,,,4.0,,,,,7.0,1.0,,,,,8.0,,,,8.0,,,,8.0,,,326.0,1.0,118.0,27.0,,3.0,,175.0,2.0,,,,205.0,119.0,2.0,,,3.0,323.0,,,,,,,72.0,254.0,,,218088.0,0.0,-1.0,0.0,100.0,15674.679591836735,218088.0,7898681.0,WWW.GOODWILLEASTTEXAS.COM,491,14902299.0,,35.294117647058826,83.33333333333334,,
1540,751485951,Clayton Child Care Inc,Fort Worth,TX,1693872000000000000,White/Caucasian/European,Male,,,,,,,,,16.0,,4.0,3.0,,,,8.0,,,1.0,,11.0,5.0,,,,,,,,,,,,,,,,7.0,,1.0,1.0,,,,4.0,,,1.0,,4.0,3.0,,,,,,,,,,,,,,,,354.0,6.0,126.0,88.0,3.0,,,67.0,8.0,,,56.0,274.0,61.0,6.0,,13.0,,,,,,,,,,,,,0.0,185342.0,100.0,100.0,0.0,19260.57075471698,185342.0,8351824.0,WWW.CLAYTONYOUTH.ORG,425,17902037.0,,50.0,60.0,,
1543,751670281,Safehaven of Tarrant County,ARLINGTON,TX,1686268800000000000,White/Caucasian/European,Female,,,Person without a disability,,,,,,21.0,,1.0,2.0,,,,18.0,,,,,15.0,6.0,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,122.0,3.0,40.0,43.0,,,,33.0,2.0,,,1.0,112.0,10.0,,,,,,,,,,,,,,,,160703.0,0.0,-1.0,0.0,100.0,28909.15668202765,160703.0,6433990.0,WWW.SAFEHAVENTC.ORG,218,11064141.0,,71.42857142857143,60.0,,
1545,751734175,DENTON COUNTY FRIENDS OF THE FAMILY INC,Denton,TX,1659312000000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Decline to state,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Decline to state,16.0,0.0,4.0,,,,,10.0,2.0,,,,11.0,5.0,,,,,,,,,,,,,,,,12.0,,1.0,2.0,,,,7.0,2.0,,,,11.0,1.0,,,,,,,,,,,,,,,,72.0,2.0,9.0,20.0,,0.0,,35.0,6.0,,,,67.0,5.0,,,,,,,,,,,,,,,,178078.0,0.0,-1.0,0.0,100.0,,178078.0,4391552.0,www.dcfof.org,0,7114415.0,,75.0,100.0,,
1546,751770140,The Concilio,DALLAS,TX,1681171200000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,13.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,1.0,,0.0,0.0,6.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,56.0,1.0,6.0,46.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,51.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,172393.0,0.0,-1.0,0.0,100.0,24654.50909090909,172393.0,1528391.0,www.theconcilio.org,56,3240139.0,,66.66666666666666,50.0,,
1547,751785357,North Texas Food Bank,Plano,TX,1670889600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,22.0,2.0,4.0,1.0,,,,15.0,,,,,12.0,10.0,,,,,,,,,,,,,,,,6.0,,1.0,1.0,,,,4.0,,,,,4.0,2.0,,,,,6.0,,,,6.0,,,,6.0,,,207.0,7.0,52.0,45.0,,2.0,,90.0,7.0,,,4.0,129.0,78.0,,,,,,,,,,,,,,,,324666.5,319956.0,-1.472233682131293,20.0,80.0,50013.30107526882,616915.0,15572333.0,WWW.NTFB.ORG,284,213425483.0,,47.61904761904761,60.0,66.66666666666666,
1549,751992728,Jewish Family Service of Dallas Incorporated,DALLAS,TX,1632485502000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,2.0,,,,,2.0,1.0,,,,,3.0,,,,3.0,,,,,,,100.0,1.0,6.0,9.0,,,,64.0,2.0,,,18.0,70.0,30.0,,,,,,,,,,,,,,,,255893.0,148492.5,-72.32722191356466,66.66666666666666,33.33333333333333,61386.795918367345,255893.0,6568784.0,www.jfsdallas.org,101,12616170.0,,65.38461538461539,50.0,,
1550,752044117,Communities in Schools of the Dallas Region,DALLAS,TX,1646826316000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,18.0,0.0,3.0,4.0,,,,11.0,,,,,7.0,11.0,,,,,,,,,,,,,,,,7.0,0.0,5.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,7.0,,0.0,98.0,3.0,34.0,29.0,,0.0,,25.0,2.0,,2.0,3.0,83.0,15.0,0.0,0.0,0.0,,,,,,,,,1.0,,,97.0,0.0,165291.0,100.0,100.0,0.0,32419.659663865546,165291.0,7881170.0,WWW.CISDALLAS.ORG,239,12139498.0,,50.0,40.0,,
1551,752057692,West Texas Food Bank,Odessa,TX,1644316957000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,28.0,,3.0,4.0,,,,21.0,,,,,12.0,16.0,,,,,28.0,,,,,,28.0,,,,,7.0,,,2.0,,,,5.0,,,,,3.0,4.0,,,,,7.0,,,,,,,,7.0,,,50.0,,5.0,35.0,,,,10.0,,,,,27.0,23.0,,,,,,,,,,,,,,,,269037.0,199228.0,-35.03975344831048,50.0,50.0,49112.21538461538,269037.0,3660559.0,www.wtxfoodbank.org,67,29855581.0,0.0,43.47826086956522,40.0,50.0,
1554,752133827,Vogel Alcove,DALLAS,TX,1693958400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,35.0,1.0,5.0,1.0,0.0,0.0,0.0,28.0,0.0,,,,12.0,23.0,,,,,,,,,,,,,,,,12.0,0.0,2.0,0.0,,0.0,,10.0,0.0,,,,8.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,72.0,,36.0,15.0,,,,19.0,,,2.0,,,,,,,,,,,,,,,,,,,230695.0,0.0,-1.0,0.0,100.0,50058.74683544304,230695.0,4185336.0,WWW.VOGELALCOVE.ORG,80,6240891.0,,41.17647058823529,33.33333333333333,,
1558,752332948,Citysquare,Dallas,TX,1701043200000000000,Middle Eastern/North African,Female,,,,,,,,,14.0,0.0,5.0,1.0,,,,8.0,,,,,3.0,11.0,,,,,,,,,,,,,,,,5.0,1.0,1.0,,1.0,,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,162.0,0.0,58.0,34.0,,,,59.0,8.0,,,3.0,122.0,40.0,,,,,,,,,,,,,,,,155891.0,186908.66666666666,16.595092790418132,60.0,40.0,20046.30396475771,206050.0,9973530.0,WWW.CITYSQUARE.ORG,459,26345029.0,66.66666666666666,44.44444444444444,37.5,,
1559,752353393,Rightnow Ministries International,Mckinney,TX,1630593617000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,8.0,,,,,,,,,,8.0,,,,,8.0,,,,8.0,,,,8.0,,,,8.0,,8.0,,,,,,,,,,8.0,,,,,8.0,,,,8.0,,,,8.0,,,,8.0,,190.0,,,,,,,,,,190.0,,,,,190.0,,,,190.0,,,,190.0,,,,190.0,,208589.0,217842.6,4.2478376589335625,83.33333333333334,16.666666666666664,67322.24170616113,342726.0,16800597.0,www.rightnowmedia.org,223,33884225.0,0.0,0.0,23.076923076923077,,
1561,752389095,Childrens Advocacy Center of Collin County Inc,PLANO,TX,1693353600000000000,White/Caucasian/European,Female,,,,,,,,,27.0,,2.0,2.0,,,,23.0,,,,,11.0,16.0,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,1.0,,,,4.0,1.0,,,,,5.0,,,,,,,,,,,63.0,,4.0,15.0,,,,43.0,1.0,,,,,,,,,,,,,,,,,,,,,211244.0,174205.0,-21.26173186762722,50.0,50.0,62490.230769230766,211244.0,4447314.0,WWW.CACCOLLINCOUNTY.ORG,67,7564621.0,,53.84615384615385,57.14285714285714,,
1562,752559765,Childrens Advocacy Center for North Texas Inc,Lewisville,TX,1674432000000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,,,,,,28.0,1.0,5.0,,,,,22.0,,,,,12.0,16.0,,,,,,28.0,,,,28.0,,,,28.0,,7.0,,,1.0,,,,6.0,,,,,6.0,1.0,,,,,,,,,,,,,,,,72.0,,5.0,15.0,,,,38.0,5.0,,,9.0,59.0,6.0,,,7.0,,,,,,,,,,,,,191400.0,0.0,-1.0,0.0,100.0,50895.836956521736,191400.0,4873817.0,WWW.CACNORTHTEXAS.ORG,93,6347395.0,,48.0,42.857142857142854,,
1566,760031827,Communities in Schools of Houston Inc,Houston,TX,1664323200000000000,White/Caucasian/European,Female,,,,,,,,,41.0,1.0,6.0,7.0,,,,27.0,,,,,22.0,19.0,,,,,,,,,,,,,,,,10.0,3.0,2.0,,,,,3.0,1.0,1.0,,,8.0,2.0,,,,,,,,,,,,,,,,240.0,10.0,77.0,113.0,,,,37.0,3.0,,,,209.0,31.0,,,,,,,,,,,,,,,,215439.0,0.0,-1.0,0.0,100.0,50550.67763157895,215439.0,15582845.0,WWW.CISHOUSTON.ORG,305,33424349.0,,62.5,37.5,,
1567,760044172,Memorial Assistance Ministries Inc,Houston,TX,1674518400000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),,,14.0,,,3.0,,,,10.0,1.0,,,,4.0,10.0,,,,,14.0,,,,,,,,,,,21.0,,5.0,5.0,,1.0,,7.0,3.0,,,,14.0,7.0,,,,,21.0,,,,,,,,,,,54.0,6.0,2.0,26.0,,,,14.0,2.0,,,4.0,34.0,16.0,,4.0,,,50.0,4.0,,,,,,,,,,206004.0,0.0,-1.0,0.0,100.0,39599.0,206004.0,4482696.0,www.mamhouston.org,109,8704582.0,50.0,33.33333333333333,40.0,,
1569,760088702,Northwest Assistance Ministries,HOUSTON,TX,1665964800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,4.0,1.0,,,,13.0,,,,,5.0,13.0,,,,,,,,,,,,,,,,4.0,,1.0,,,,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,70.0,,21.0,17.0,,,,20.0,3.0,,,9.0,51.0,19.0,,,,,,,,,,,,,,,,0.0,217317.0,100.0,100.0,0.0,39991.614583333336,217317.0,4056512.0,www.namonline.org,97,10325392.0,,16.666666666666664,50.0,,
1574,760257018,Coalition for the Homeless of Houston/Harris County,Houston,TX,1665758530000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,21.0,1.0,8.0,2.0,,0.0,,10.0,,,,,10.0,11.0,,,,,,,,,,,,,,,,5.0,1.0,,1.0,,,,3.0,,,,,5.0,0.0,,,,,5.0,,,1.0,4.0,,,2.0,,,3.0,88.0,4.0,31.0,14.0,,,,27.0,,,,12.0,58.0,30.0,,,,,,,88.0,,,,88.0,,,,88.0,160017.0,249150.0,35.77483443708609,50.0,50.0,73604.7,249150.0,5561496.0,WWW.HOMELESSHOUSTON.ORG,72,22868062.0,,42.857142857142854,60.0,,
1575,760270942,Boys and Girls Clubs of Greater Houston Inc,Houston,TX,1657497600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,42.0,3.0,8.0,5.0,,0.0,,26.0,0.0,,0.0,0.0,10.0,32.0,0.0,0.0,0.0,,,,42.0,,,,42.0,,,,42.0,11.0,0.0,4.0,1.0,,0.0,,6.0,0.0,,0.0,,5.0,6.0,0.0,0.0,0.0,,,,11.0,,,,11.0,,,,11.0,157.0,2.0,88.0,57.0,,,,10.0,,,,,105.0,52.0,,,,,,,,,,,,,,,,181103.5,225171.0,19.570681837359164,50.0,50.0,21025.273684210526,269276.0,6804752.0,www.bgcgh.org,289,12542144.0,100.0,26.31578947368421,20.0,100.0,
1576,760297531,Civic Heart Community Services,HOUSTON,TX,1680652800000000000,Black/African American,Female,,Decline to state,Decline to state,,,,,,10.0,,5.0,2.0,,,,3.0,,,,,8.0,2.0,,,,,,,,,,,,,,,,8.0,1.0,6.0,1.0,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,62.0,,41.0,18.0,,,,3.0,,,,,42.0,20.0,,,,,,,62.0,,,,62.0,,,,62.0,194362.0,0.0,-1.0,0.0,100.0,51594.87012987013,194362.0,4167167.0,www.civicheart.org,78,7578919.0,,57.14285714285714,100.0,,
1577,760324875,Living Water International,STAFFORD,TX,1692144000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,2.0,,,,,9.0,1.0,,,,4.0,8.0,,,,,,12.0,,,,12.0,,,,12.0,,9.0,,2.0,,,,,7.0,,,,,3.0,6.0,,,,,,,,,,,,,,,,326.0,18.0,199.0,54.0,,1.0,,53.0,1.0,,,,132.0,194.0,,,,,,,,,,,,,,,,197121.0,218111.6,9.623788922734969,83.33333333333334,16.666666666666664,90013.43333333333,362907.0,6688485.0,www.water.cc,66,22628550.0,33.33333333333333,36.36363636363637,0.0,,
1581,760647934,Healthcare for the Homeless-Houston,Houston,TX,1698192000000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,19.0,1.0,3.0,1.0,,,,14.0,,,,,6.0,13.0,,,,,19.0,,,1.0,16.0,,2.0,,19.0,,,9.0,1.0,2.0,1.0,,,,5.0,,,,,8.0,1.0,,,,,,,9.0,1.0,4.0,,4.0,,9.0,,,73.0,9.0,31.0,14.0,1.0,,,18.0,,,,,58.0,15.0,,,,,,,,,,,,,,,,191593.0,0.0,-1.0,0.0,100.0,83553.83928571429,193347.0,5062201.0,WWW.HOMELESS-HEALTHCARE.ORG,58,7057693.0,,50.0,63.63636363636363,,
1583,760690847,Grace School of Theology,Conroe,TX,1632753299000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,9.0,,,1.0,,,,8.0,,,,,2.0,7.0,,,,,,9.0,,,,9.0,,,,9.0,,4.0,,1.0,,,,,3.0,,,,,,4.0,,,,,,4.0,,,,4.0,,,,4.0,,89.0,52.0,9.0,13.0,,,,15.0,,,,,33.0,56.0,,,,,,89.0,,,,89.0,,,,89.0,,0.0,258862.0,100.0,100.0,0.0,34115.57534246575,258862.0,2749299.0,WWW.GSOT.EDU,74,6167472.0,0.0,16.666666666666664,0.0,,
1585,770097156,Childrens Cabinet Inc A Child and Family Resource,Reno,NV,1667865600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,2.0,2.0,,,,14.0,,,,,9.0,9.0,,,,,,,,,,,,,,,,11.0,,,,,,,11.0,,,,,8.0,3.0,,,,,,,,,,,,,,,,166.0,3.0,22.0,41.0,,,,88.0,12.0,,,,151.0,15.0,,,,,,,,,,,,,,,,180192.0,0.0,-1.0,0.0,100.0,47021.78453038674,180192.0,8691135.0,WWW.CHILDRENSCABINET.ORG,182,164711379.0,66.66666666666666,38.46153846153847,50.0,,
1588,770155997,San Jose Conservation Corps,SAN JOSE,CA,1675209600000000000,White/Caucasian/European,Male,,,,,,,,,13.0,,1.0,5.0,,,,5.0,1.0,,,1.0,6.0,7.0,,,,,,,13.0,,,,13.0,,,,13.0,12.0,1.0,1.0,6.0,,,,2.0,2.0,,,,6.0,6.0,,,,,,,,,,,,,,,,293.0,26.0,7.0,217.0,,2.0,,27.0,4.0,,6.0,4.0,,,,,,,,,,,,,,,,,,152174.0,178750.0,14.867692307692307,33.33333333333333,66.66666666666666,24132.234090909093,178750.0,11101281.0,WWW.SJCCCHARTERSCHOOL.ORG,443,20498462.0,,45.45454545454545,33.33333333333333,,
1592,770326685,Second Harvest Food Bank Santa Cruz County,Watsonville,CA,1671709811000000000,Hispanic/Latino/Latina/Latinx,Female,,Heterosexual or Straight,Decline to state,,,,,,13.0,2.0,,3.0,,,,8.0,,,,,7.0,6.0,,,,,,,,,,,,,,,,8.0,,1.0,3.0,,,,4.0,,,,,6.0,2.0,,,,,,,,1.0,5.0,,2.0,,,,,58.0,2.0,1.0,41.0,,,,11.0,,,3.0,,25.0,33.0,,,,,,,,,,,,,,,,0.0,168577.0,100.0,100.0,0.0,64965.06153846154,168577.0,4391306.0,WWW.THEFOODBANK.ORG,66,25802721.0,,54.54545454545454,75.0,,
