,EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,total_compensation,web_address,num_employees,total_revenue
1064,760207084,HOUSTON HABITAT FOR HUMANITY INC,,3750 N MCCARTY ST,HOUSTON,TX,77029-1046,0,3,3,1000,198701,1,15,29380000,1,1,202112.0,8,8,1,0,12,40890632.0,17873862.0,15491182.0,L20Z,,760207084,Houston Habitat for Humanity Inc,Houston,TX,1678579200000000000,White/Caucasian/European,Female,,Heterosexual or Straight,Person without a disability,Black/African American,Female,,,Person without a disability,19.0,3.0,4.0,,,,,12.0,,,,,8.0,11.0,,,,,,,,3.0,,,16.0,,,,,7.0,0.0,4.0,2.0,,0.0,,1.0,0.0,,,,5.0,2.0,,,,,,,,,,,,,,,,58.0,,4.0,2.0,,,,1.0,,,,51.0,,,,,,,,,,,,,,,,,,180816.5,0.0,-1.0,0.0,1.0,3623530,www.houstonhabitat.org,75,15491182
1065,760257018,COALITION FOR THE HOMELESS OF HOUSTON/HARRIS COUNTY,,2000 CRAWFORD ST STE 700,HOUSTON,TX,77002-9001,0,3,3,1000,198810,1,15,559000000,1,1,202206.0,8,8,1,0,6,19181275.0,22868062.0,22868062.0,L00L,,760257018,Coalition for the Homeless of Houston/Harris County,Houston,TX,1665758530000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,21.0,1.0,8.0,2.0,,0.0,,10.0,,,,,10.0,11.0,,,,,,,,,,,,,,,,5.0,1.0,,1.0,,,,3.0,,,,,5.0,0.0,,,,,5.0,,,1.0,4.0,,,2.0,,,3.0,88.0,4.0,31.0,14.0,,,,27.0,,,,12.0,58.0,30.0,,,,,,,88.0,,,,88.0,,,,88.0,160017.0,249150.0,35.77483443708609,0.5,0.5,5561496,WWW.HOMELESSHOUSTON.ORG,72,22868062
1066,760270942,BOYS AND GIRLS CLUBS OF GREATER HOUSTON INC,,815 CROSBY ST,HOUSTON,TX,77019-3054,0,3,3,1000,198908,1,15,297000000,1,1,202112.0,8,8,1,0,12,19273139.0,13086846.0,12542144.0,O23Z,,760270942,Boys and Girls Clubs of Greater Houston Inc,Houston,TX,1657497600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,42.0,3.0,8.0,5.0,,0.0,,26.0,0.0,,0.0,0.0,10.0,32.0,0.0,0.0,0.0,,,,42.0,,,,42.0,,,,42.0,11.0,0.0,4.0,1.0,,0.0,,6.0,0.0,,0.0,,5.0,6.0,0.0,0.0,0.0,,,,11.0,,,,11.0,,,,11.0,157.0,2.0,88.0,57.0,,,,10.0,,,,,105.0,52.0,,,,,,,,,,,,,,,,181103.5,225171.0,19.570681837359164,0.5,0.5,6804752,www.bgcgh.org,289,12542144
1067,760297531,CIVIC HEART COMMUNITY SERVICES,,3131 EMANCIPATION AVE,HOUSTON,TX,77004-3110,0,3,3,1000,199007,1,15,573000000,1,1,202208.0,6,7,1,0,8,3555191.0,7855706.0,7578919.0,P43Z,,760297531,Civic Heart Community Services,HOUSTON,TX,1680652800000000000,Black/African American,Female,,Decline to state,Decline to state,,,,,,10.0,,5.0,2.0,,,,3.0,,,,,8.0,2.0,,,,,,,,,,,,,,,,8.0,1.0,6.0,1.0,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,62.0,,41.0,18.0,,,,3.0,,,,,42.0,20.0,,,,,,,62.0,,,,62.0,,,,62.0,194362.0,0.0,-1.0,0.0,1.0,4167167,www.civicheart.org,78,7578919
1068,760324875,LIVING WATER INTERNATIONAL,% JAMES MALLIET,4001 GREENBRIAR DR,STAFFORD,TX,77477-3922,0,3,3,1000,199109,1,15,560000000,1,1,202206.0,7,8,1,0,6,8393530.0,23063071.0,22628550.0,P20Z,,760324875,Living Water International,STAFFORD,TX,1692144000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,2.0,,,,,9.0,1.0,,,,4.0,8.0,,,,,,12.0,,,,12.0,,,,12.0,,9.0,,2.0,,,,,7.0,,,,,3.0,6.0,,,,,,,,,,,,,,,,326.0,18.0,199.0,54.0,,1.0,,53.0,1.0,,,,132.0,194.0,,,,,,,,,,,,,,,,197121.0,218111.6,9.623788922734969,0.8333333333333334,0.16666666666666666,6688485,www.water.cc,66,22628550
1069,760622208,HOUSTON COMMUNITY HEALTH CENTERS INC,% KATHLEEN OSHAUGHNESSY,424 HAHLO ST,HOUSTON,TX,77020-3022,0,3,1,1000,200003,1,15,0,1,1,202112.0,7,8,1,0,12,8196849.0,13117241.0,13116207.0,E30,,760622208,Houston Community Health Centers Inc,Houston,TX,1644336255000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10.0,0.0,,3.0,,0.0,,7.0,,,,,4.0,6.0,,,,,10.0,,,,,,10.0,,,,10.0,4.0,0.0,0.0,3.0,,0.0,,1.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,4.0,,,,,,4.0,71.0,2.0,4.0,57.0,,1.0,,7.0,,,,,65.0,6.0,,,,,71.0,,,0.0,0.0,,71.0,,,,71.0,198153.42857142858,222283.5,10.855538728052878,0.2222222222222222,0.7777777777777778,6305541,WWW.VECINOHEALTHCENTERS.ORG,98,13116207
1070,760690847,GRACE SCHOOL OF THEOLOGY,,3705 COLLEGE PARK DR STE 140,THE WOODLANDS,TX,77384-4894,0,3,3,7200,200204,1,11,0,1,1,202206.0,6,7,1,0,6,1962026.0,6167472.0,6167472.0,B50,,760690847,Grace School of Theology,Conroe,TX,1632753299000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,9.0,,,1.0,,,,8.0,,,,,2.0,7.0,,,,,,9.0,,,,9.0,,,,9.0,,4.0,,1.0,,,,,3.0,,,,,,4.0,,,,,,4.0,,,,4.0,,,,4.0,,89.0,52.0,9.0,13.0,,,,15.0,,,,,33.0,56.0,,,,,,89.0,,,,89.0,,,,89.0,,0.0,258862.0,100.0,1.0,0.0,2749299,WWW.GSOT.EDU,74,6167472
1071,770097156,CHILDRENS CABINET INC A CHILD AND FAMILY RESOURCE,,1090 S ROCK BLVD,RENO,NV,89502-7116,0,3,3,1000,198610,1,15,327000000,1,1,202206.0,8,9,1,0,6,23871062.0,164851835.0,164711379.0,P300,,770097156,Childrens Cabinet Inc A Child and Family Resource,Reno,NV,1667865600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,,2.0,2.0,,,,14.0,,,,,9.0,9.0,,,,,,,,,,,,,,,,11.0,,,,,,,11.0,,,,,8.0,3.0,,,,,,,,,,,,,,,,166.0,3.0,22.0,41.0,,,,88.0,12.0,,,,151.0,15.0,,,,,,,,,,,,,,,,180192.0,0.0,-1.0,0.0,1.0,8691135,WWW.CHILDRENSCABINET.ORG,182,164711379
1072,770126783,HOUSING MATTERS,,115 CORAL STREET,SANTA CRUZ,CA,95060-0000,0,3,3,1000,199006,1,15,0,1,1,202206.0,8,8,1,0,6,20390844.0,12721188.0,11774972.0,,,770126783,Housing Matters,Santa Cruz,CA,1634120255000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,8.0,,3.0,,24.0,4.0,,,29.0,37.0,27.0,1.0,,3.0,,,,,,,,,,,,,143061.0,150232.5,4.773600918576207,0.6666666666666666,0.3333333333333333,4966920,www.housingmatterssc.org,107,11774972
1073,770155997,SAN JOSE CONSERVATION CORPS,,2650 SENTER RD,SAN JOSE,CA,95111-1121,0,3,3,1000,199204,1,15,320000000,1,1,202106.0,8,8,1,0,6,19791055.0,20498462.0,20498462.0,,,770155997,San Jose Conservation Corps,San Jose,CA,1675209600000000000,White/Caucasian/European,Male,,,,,,,,,13.0,,1.0,5.0,,,,5.0,1.0,,,1.0,6.0,7.0,,,,,,,13.0,,,,13.0,,,,13.0,12.0,1.0,1.0,6.0,,,,2.0,2.0,,,,6.0,6.0,,,,,,,,,,,,,,,,293.0,26.0,7.0,217.0,,2.0,,27.0,4.0,,6.0,4.0,,,,,,,,,,,,,,,,,,152174.0,178750.0,14.867692307692307,0.3333333333333333,0.6666666666666666,11101281,WWW.SJCCCHARTERSCHOOL.ORG,443,20498462
1074,770169214,FOODBANK OF SANTA BARBARA COUNTY,,4554 HOLLISTER AVE,SANTA BARBARA,CA,93110-1710,0,3,3,1000,199304,1,15,320000000,1,1,202206.0,8,8,1,0,6,46545657.0,45496391.0,42194834.0,K31Z,,770169214,Foodbank of Santa Barbara County,Santa Barbara,CA,1674086400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,,2.0,,,,10.0,,,,,5.0,7.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,29.0,23.0,,,4.0,,,,,,,,,,,,,180651.0,293725.0,38.49655289811899,0.5,0.5,4001882,www.foodbanksbc.org,72,42194834
1075,770326685,SECOND HARVEST FOOD BANK SANTA CRUZ COUNTY,,800 OHLONE PKWY,WATSONVILLE,CA,95076-7005,0,3,3,1000,199303,1,15,560000000,1,1,202206.0,8,8,1,0,6,21660732.0,29715254.0,25802721.0,K31Z,,770326685,Second Harvest Food Bank Santa Cruz County,Watsonville,CA,1671709811000000000,Hispanic/Latino/Latina/Latinx,Female,,Heterosexual or Straight,Decline to state,,,,,,13.0,2.0,,3.0,,,,8.0,,,,,7.0,6.0,,,,,,,,,,,,,,,,8.0,,1.0,3.0,,,,4.0,,,,,6.0,2.0,,,,,,,,1.0,5.0,,2.0,,,,,58.0,2.0,1.0,41.0,,,,11.0,,,3.0,,25.0,33.0,,,,,,,,,,,,,,,,0.0,168577.0,100.0,1.0,0.0,4391306,WWW.THEFOODBANK.ORG,66,25802721
1076,770440090,LUCILE PACKARD FOUNDATION FOR CHILDRENS HEALTH,% KATHRYN COULBOURN,400 HAMILTON AVE STE 340,PALO ALTO,CA,94301-1805,0,3,3,1200,200107,1,15,927179994,1,1,202208.0,9,9,1,0,8,458952440.0,259308029.0,230032578.0,E110,,770440090,Lucile Packard Foundation for Childrens Health,Palo Alto,CA,1638524827000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,28.0,1.0,1.0,1.0,,,,25.0,,,,,15.0,13.0,,,,,,,,2.0,26.0,,,,,,,8.0,,,,,,,8.0,,,,,5.0,3.0,,,,,,,,2.0,6.0,,,,,,,104.0,23.0,2.0,5.0,,,,63.0,3.0,,,8.0,76.0,13.0,,,15.0,,,,,,,,,,,,,452872.28571428574,859701.0,47.32211714139151,0.36363636363636365,0.6363636363636364,21110509,WWW.LPFCH.ORG,126,230032578
1077,770480427,ANITA BORG INSTITUTE FOR WOMEN AND TECHNOLOGY,% LONNIE TSAI,1650 S AMPHLETT BLVD STE 110,SAN MATEO,CA,94402-2514,0,3,3,1000,199809,1,15,994123000,1,1,202212.0,8,8,1,0,12,31927308.0,46397164.0,46397164.0,U40,,770480427,Anita Borg Institute for Women and Technology ,SAN MATEO,CA,1677715200000000000,Black/African American,Female,,,,,,,,,21.0,5.0,6.0,1.0,,,,8.0,,,,1.0,15.0,6.0,,,,,,,,,,,,,,,,5.0,,2.0,,,,,2.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,98.0,6.0,12.0,,,1.0,11.0,24.0,5.0,,,39.0,67.0,20.0,1.0,,10.0,,,,,,,,,,,,,259271.33333333334,205279.4,-26.301681188338115,0.625,0.375,8953917,WWW.ANITABORG.ORG,95,26479917
1078,770485946,POSITIVE COACHING ALLIANCE,% JAMES C THOMPSON,66 FRANKLIN ST STE 300,OAKLAND,CA,94607-3734,0,3,3,1200,199907,1,15,0,1,1,202208.0,7,8,1,0,8,7738644.0,10642130.0,9531237.0,B99,,770485946,Positive Coaching Alliance,Oakland,CA,1658496184000000000,Decline to state,Female,,,Decline to state,,,,,,18.0,2.0,1.0,,,,,12.0,,,3.0,,7.0,11.0,,,,0.0,18.0,0.0,0.0,,17.0,,1.0,,18.0,,,6.0,,,1.0,,,,5.0,,,,,2.0,4.0,,,,,6.0,,,,6.0,,,,6.0,,,52.0,4.0,2.0,4.0,,1.0,,37.0,4.0,,,,26.0,26.0,,,,,52.0,,,2.0,50.0,,,,52.0,,,0.0,240916.0,100.0,1.0,0.0,6768477,WWW.POSITIVECOACH.ORG,53,9531237
1079,770568469,READING PARTNERS,,638 3RD ST,OAKLAND,CA,94607-3551,0,3,3,2000,200105,1,15,0,1,1,202206.0,8,9,1,0,6,38809028.0,50367264.0,49953069.0,B92,ROSA J GUTIERREZ MBR,770568469,Reading Partners,Oakland,CA,1674172800000000000,Black/African American,Female,,,,,,,,,14.0,0.0,2.0,2.0,,0.0,,9.0,1.0,,,,6.0,8.0,,,,,,,,,,,,,,,,6.0,,3.0,1.0,,,,2.0,,,,,4.0,2.0,,,,,,,6.0,,,,6.0,,,,6.0,203.0,12.0,49.0,18.0,,,,106.0,16.0,,,2.0,156.0,43.0,4.0,,0.0,,,,,,,,,,,,,221325.0,180818.0,-22.40208386333219,0.375,0.625,22549083,WWW.READINGPARTNERS.ORG,730,49953069
1080,800790222,COMMIT2DALLAS,% COMMIT2DALLAS,3000 PEGASUS PARK DRIVE SUITE 900,DALLAS,TX,75247-6203,0,3,3,2000,201302,1,15,0,1,1,202206.0,8,8,1,0,6,24666175.0,29710852.0,29585342.0,B05,COMMIT PARTNERSHIP,800790222,Commit2Dallas,DALLAS,TX,1665705600000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,,,,,,19.0,,,,,,,,,,,,8.0,11.0,,,,,,,,,,,,,,,,11.0,1.0,2.0,1.0,,,,7.0,,,,,8.0,3.0,,,,,11.0,,,,,,,,,,,78.0,4.0,19.0,16.0,,,,30.0,1.0,,,8.0,55.0,23.0,,,,,78.0,,,,,,,,,,,197379.7142857143,219488.5,10.07286746881304,0.2222222222222222,0.7777777777777778,7062522,WWW.COMMITPARTNERSHIP.ORG,75,29585342
1081,810615887,FOUNDATION FOR STUDENTS RISING ABOVE,,PO BOX 192492,SAN FRANCISCO,CA,94119-2492,0,3,3,1000,200309,1,15,0,1,1,202206.0,8,7,1,0,6,10003062.0,6816421.0,5050190.0,T30,RISING ABOVE,810615887,Foundation for Students Rising Above,SAN FRANCISCO,CA,1653558414000000000,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,18.0,1.0,4.0,1.0,,,,11.0,1.0,,,,8.0,10.0,,,,,,,18.0,1.0,,,17.0,,,,,7.0,2.0,1.0,,,,,4.0,,,,,5.0,2.0,,,,,,,,,6.0,,1.0,,,,,67.0,15.0,5.0,15.0,,,,23.0,9.0,,,,58.0,6.0,2.0,1.0,,1.0,,,66.0,17.0,47.0,3.0,,,,,,255000.0,0.0,-1.0,0.0,1.0,2949975,WWW.STUDENTSRISINGABOVE.ORG,69,5050190
1082,810622701,FIVE KEYS SCHOOLS AND PROGRAMS,% FIVE,70 OAK GROVE ST,SAN FRANCISCO,CA,94107-1019,0,3,3,2000,200404,1,11,0,1,1,202206.0,9,9,14,0,6,50545317.0,97031582.0,97031582.0,B29,,810622701,Five Keys Schools and Programs,San Francisco,CA,1685664000000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,6.0,1.0,1.0,1.0,,,,3.0,,,,,4.0,2.0,,,,,6.0,,,3.0,3.0,,,1.0,5.0,,,13.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,10.0,3.0,,,,,,,,,,,,0.0,5.0,8.0,,1015.0,43.0,293.0,303.0,0.0,7.0,30.0,175.0,115.0,,44.0,5.0,385.0,617.0,7.0,2.0,4.0,,,,,,,,,61.0,351.0,29.0,574.0,180397.3125,211696.8,14.78505461584681,0.23809523809523808,0.7619047619047619,67973719,WWW.FIVEKEYSCHARTER.ORG,1465,97031582
1083,814254457,HOLDSWORTH CENTER,% CHARLES CLINES,4907 RR 2222,AUSTIN,TX,78731-3401,0,3,3,1000,201706,1,11,0,1,1,202205.0,9,8,1,0,5,206118634.0,29089966.0,23861868.0,T40,,814254457,Holdsworth Center,AUSTIN,TX,1645108286000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,15.0,0.0,2.0,6.0,,0.0,,7.0,,,,,7.0,8.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,8.0,10.0,13.0,,0.0,,33.0,1.0,,,,,,,,,,,,,,,,,,,,,235750.25,303834.25,22.408270298690816,0.3333333333333333,0.6666666666666666,9538673,HTTPS://HOLDSWORTHCENTER.ORG/,70,23861868
1084,814945849,POLICING EQUITY,,1624 MARKET ST STE 110,DENVER,CO,80202-1591,0,3,3,1000,201701,1,15,0,1,1,202112.0,9,8,1,0,12,62103444.0,49060993.0,21165566.0,R01,,814945849,Policing Equity,W HOLLYWOOD,CA,1641386370000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,10.0,1.0,3.0,,,,,6.0,,,,,,,,,10.0,,,,10.0,,,,10.0,,,,10.0,9.0,1.0,3.0,2.0,,0.0,,3.0,,,,,5.0,4.0,,,,,,,9.0,,,,9.0,,,,9.0,103.0,11.0,39.0,6.0,,,,41.0,5.0,,1.0,,67.0,34.0,2.0,,,,,,103.0,,,,103.0,,,,103.0,188603.66666666666,198416.57142857142,4.945607461742347,0.7,0.3,9815760,WWW.POLICINGEQUITY.ORG,135,21165566
1085,814985512,BAIL PROJECT INC,% ZACH HERZ-ROIPHE CFO,PO BOX 750,VENICE,CA,90294-0750,0,3,3,1000,201708,1,15,0,1,1,202206.0,9,8,1,0,6,80433610.0,18509125.0,18509125.0,I44,,814985512,Bail Project Inc,Venice,CA,1680534201000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,,4.0,,,,,7.0,,,,,5.0,6.0,,,,,11.0,,,,,,,,,,,19.0,2.0,3.0,5.0,,,,9.0,,,,,10.0,9.0,,,,,,,,,,,,,,,,115.0,4.0,32.0,29.0,,2.0,,40.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,234448.25,191103.0,-22.681616719779385,0.5,0.5,11762742,WWW.BAILPROJECT.ORG,195,18509125
1086,825408579,URBAN ALCHEMY,% LENA MILLER,1035 MARKET ST STE 150,SAN FRANCISCO,CA,94103-1666,0,3,3,1000,201908,1,15,0,1,1,202206.0,8,9,1,0,6,10724191.0,51179845.0,51179845.0,S99,,825408579,Urban Alchemy,San Francisco,CA,1695340800000000000,White/Caucasian/European,Female,Not transgender (cisgender),,,Asian/Asian American,Female,Not transgender (cisgender),,,9.0,,6.0,2.0,,,,,,1.0,,,2.0,7.0,,,,,9.0,,,,,,,,,,,7.0,1.0,2.0,,,,,4.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,1059.0,43.0,699.0,211.0,,2.0,9.0,95.0,,,,,182.0,866.0,11.0,,,,,,,,,,,,,,,218913.0,171920.0,-27.334225221033037,0.5,0.5,38332222,WWW.URBAN-ALCHEMY.US/,1329,51179845
1087,831740146,UNITED STATES ENERGY FOUNDATION,% ERIC HEITZ,55 SECOND STREET 24TH FLOOR,SAN FRANCISCO,CA,94105-3491,0,3,3,1000,201904,1,15,0,1,1,202112.0,9,9,1,0,12,173205171.0,199391970.0,181891970.0,T30,,831740146,United States Energy Foundation,SAN FRANCISCO,CA,1671148800000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,11.0,1.0,3.0,2.0,,,,5.0,,,,,5.0,6.0,,,,,,,,,,,,,,,,4.0,,2.0,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,105.0,12.0,17.0,12.0,,,,51.0,9.0,,4.0,,77.0,26.0,2.0,,,,,,,,,,,,,,,384767.0,348210.3333333333,-10.498443948150118,0.6666666666666666,0.3333333333333333,13770140,WWW.EF.ORG,97,181891970
1088,840520493,MENTAL HEALTH CENTER OF BOULDER COUNTY INC,% HANS WIIK,1455 DIXON AVE,LAFAYETTE,CO,80026-8879,0,3,3,1000,196408,1,16,179000000,1,1,202206.0,9,8,1,0,6,50971963.0,49631002.0,49555010.0,F300,,840520493,Mental Health Center of Boulder County Inc,Lafayette,CO,1664928000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,8.0,4.0,20.0,,1.0,,237.0,14.0,1.0,22.0,58.0,231.0,51.0,2.0,19.0,62.0,7.0,214.0,28.0,116.0,64.0,214.0,28.0,59.0,,,,,237122.0,267635.5,11.401140730583199,0.5714285714285714,0.42857142857142855,30537969,WWW.MHPCOLORADO.ORG,533,49555010
1089,840599572,THIRD WAY CENTER INC,% THE ORGANIZATION,PO BOX 61385,DENVER,CO,80206-8385,0,3,3,1200,197006,1,15,399000000,1,1,202112.0,8,8,1,0,12,12292960.0,12798394.0,12672196.0,F60Z,,840599572,Third Way Center Inc,Denver,CO,1679616000000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,7.0,,,,,,,,,,7.0,,,,,7.0,,,,7.0,,,,7.0,,,,7.0,,4.0,,,,,,,,,,4.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,175.0,,,,,,,,,,175.0,0.0,,,,175.0,,,,175.0,,,,175.0,,,,175.0,,198369.0,256065.0,22.531779040478003,0.3333333333333333,0.6666666666666666,9076343,WWW.THIRDWAYCENTER.ORG,232,12672196
1090,840611876,NATIVE AMERICAN RIGHTS FUND,% NATIVE AMERICAN RIGHTS FUND,1506 BROADWAY,BOULDER,CO,80302-6217,0,3,3,1200,197107,1,15,430059000,1,1,202209.0,9,8,1,0,9,64723035.0,23193963.0,17548546.0,R220,,840611876,Native American Rights Fund,Boulder,CO,1653060925000000000,Native American/American Indian/Alaska Native/Indigenous,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Native American/American Indian/Alaska Native/Indigenous,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,13.0,,,,,13.0,,,,,,,7.0,6.0,,,,,13.0,,,,13.0,,,,13.0,,,8.0,,,,,6.0,,2.0,,,,,2.0,6.0,,,,,8.0,,,,8.0,,,,8.0,,,50.0,1.0,0.0,1.0,,25.0,,17.0,6.0,,,,20.0,30.0,,,,,50.0,,,2.0,48.0,0.0,,,50.0,,,226318.4,223814.0,-1.1189648547454558,0.5454545454545454,0.45454545454545453,8213073,WWW.NARF.ORG,59,17548546
1091,840632406,COLORADO SPRINGS CHILD NURSERY CENTERS INC,% ELIZABETH DENSON,104 E RIO GRANDE ST,COLORADO SPGS,CO,80903-4010,0,3,3,1000,193405,1,16,32000000,5,1,202212.0,6,7,1,0,12,4692692.0,7094170.0,7057726.0,P330,,840632406,Colorado Springs Child Nursery Centers Inc,Colorado Springs,CO,1632305008000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,13.0,,,,,,,12.0,1.0,,,,9.0,4.0,,,,,13.0,,,,13.0,,,,,,13.0,6.0,,,,,,,6.0,,,,,6.0,,,,,,6.0,,,,6.0,,,,,,6.0,85.0,1.0,25.0,20.0,,,,20.0,19.0,,,,,,,,,,,,,,,,,,,,,155802.0,0.0,-1.0,0.0,1.0,4001933,WWW.EARLYCONNECTIONS.ORG,137,6173573
1092,840730973,FAMILY TREE INC,% JILL S FARNHAM,3805 MARSHALL ST,WHEAT RIDGE,CO,80033-5069,0,3,3,1000,197706,1,15,326328000,1,1,202206.0,8,7,1,0,6,10333594.0,9480107.0,9395162.0,P200,,840730973,Family Tree Inc,Wheat Ridge,CO,1648049372000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,1.0,2.0,,,,,8.0,,,,,7.0,4.0,,,,,,,,1.0,10.0,,,,,,,6.0,,,1.0,,,,5.0,,,,,6.0,0.0,,,,,6.0,,,,,,,,,,,102.0,1.0,7.0,32.0,,,,57.0,5.0,,,,85.0,17.0,,,,,,,,,,,,,,,,0.0,177943.0,100.0,1.0,0.0,6254766,WWW.THEFAMILYTREE.ORG,169,9395162
