ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category,Average Salary,CEO Pay Ratio,Candid Reporting,Diversity Reporting,Highest Compensated,Officers,Pay Gap,Trustees,total_score
470376586,YMCA of Greater Omaha,Omaha,NE,1.64398E+18,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,16,1,0,0,,0,,15,0,,,,4,12,0,0,0,,,,,,,,,,,,,8,,,,,,,8,,,,,4,4,,,,,,,,,,,,,,,,900,30,80,20,,,,770,,,,,684,216,,,,,,,,,,,,,,,,234620,197831,-18.59617552,50,50,10013.40779,234620,13029318,WWW.METROYMCA.ORG,1260,28201133,,30.76923077,40,0,,other,0,0,5,0,0,6,10,4,25
440546002,Young Mens Christian Association of Greater Kansas City,Kansas City,MO,1.63655E+18,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,19,0,1,1,,0,,17,0,,0,0,5,14,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,5,5,,,,,,,,,,,,,,,,1203,26,239,84,,4,,803,47,,,,878,325,,,,,,,,,,,,,,,,206335,225890,8.656868387,75,25,11079.62929,336575,22522521,WWW.KANSASCITYYMCA.ORG,1957,50774721,33.33333333,50,25,,,other,0,0,5,0,4,0,6,10,25
580861895,Big Brothers Big Sisters of Metro Atlanta Inc,ATLANTA,GA,1.68324E+18,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,22,0,8,0,,,,14,,,,,7,15,,,,,,,,,,,,,,,,6,,3,0,,,,3,,,,,2,4,,,,,,,,,,,,,,,,73,1,36,13,,1,,21,1,,,,55,17,,1,,,,,,,,,,,,,,157427,271285,41.96988407,50,50,48525.07792,271285,4165143,www.bbbsatl.org,79,8609898,100,31.81818182,12.5,,,other,3,4,5,5,0,0,4,4,25
742122979,San Antonio Food Bank Inc,San Antonio,TX,1.69698E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,28,1,2,3,,,,22,,,,,7,21,,,,,,,,,,,,,,,,5,,1,2,,,,2,,,,,1,4,,,,,,,,,,,,,,,,244,,,,,,,,,,,,116,128,,,,,,,,,,,,,,,,207326,285435.25,27.36496281,66.66666667,33.33333333,44750.05714,443521,15652661,WWW.SAFOODBANK.ORG,321,177651819,,25.92592593,45.45454545,,,other,2,2,5,0,0,8,6,2,25
731628382,Bipartisan Policy Center Inc,WASHINGTON,DC,1.68558E+18,Black/African American,Female,Not transgender (cisgender),,,,,,,,20,2,4,4,,,,10,,,,,7,13,,,,,,,,,,,,,,,,10,,3,,,,,7,,,,,7,3,,,,,,,,,,,,,,,,109,10,17,4,,,,78,,,,,59,50,,,,,,,,,,,,,,,,233740,365003,35.96217017,33.33333333,66.66666667,88596.10638,679469,15821983,BIPARTISANPOLICY.ORG,153,44892397,80,34.7826087,66.66666667,33.33333333,100,other,5,3,5,0,0,4,4,4,25
522234595,Fresh Lifelines for Youth Inc,Milpitas,CA,1.67469E+18,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,15,2,3,2,,,,7,1,,,,8,7,,,,,,,,,,,,,,,,6,,3,2,,,,1,,,,,5,1,,,,,,,,1,5,,,,,,,82,10,11,39,,3,,10,4,1,4,,60,16,4,1,1,,,,,20,58,3,1,,,,,169711.25,211536,19.77193007,33.33333333,66.66666667,41385.5,251425,6399261,FLYPROGRAM.ORG,134,7851963,,30,72.72727273,,100,other,2,3,5,5,0,2,6,2,25
953953979,Los Angeles Youth Network La Youth,Los Angeles,CA,1.69525E+18,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,10,0,1,1,,0,,7,1,,,,4,6,,,,,,,,3,6,1,,,,,,6,,4,,,,,2,,,,,4,2,,,,,6,,,1,4,1,,,6,,,55,2,21,16,,,,12,3,,1,,29,25,,1,,3,51,1,,7,43,2,3,,,,,120000,170000,29.41176471,50,50,31342.50909,170000,2013838,www.layn.org,57,3054953,0,40,,100,,other,1,4,5,5,0,0,4,6,25
521141804,Prosperity Now,WASHINGTON,DC,1.68178E+18,Black/African American,Male,,,,,,,,,17,,9,3,,5,,,,,,,9,8,,,,,,,,,,,,,,,,21,1,10,3,,,,5,1,,,1,14,7,,,,,,,,,,,,,,,,72,5,31,7,,,,24,4,,,1,58,14,,,,,,,,,,,,,,,,261396.4,307032,14.863467,28.57142857,71.42857143,95660.35616,418156,8904252,WWW.PROSPERITYNOW.ORG,80,24644874,80,80,18.18181818,,,other,5,4,5,5,0,0,6,0,25
841351483,The Wild Animal Sanctuary A Colorado Non-Profit Corporation,KEENESBURG,CO,1.69845E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,5,,,1,,,,2,2,,,,3,2,,,,,5,,,,5,,,,5,,,6,,1,2,,,,3,,,,,3,3,,,,,6,,,1,5,,,,6,,,94,2,2,11,,3,,54,22,,,,53,41,,,,,,,,,,94,,0,88,6,,150349,258925,41.93337839,50,50,40533.83212,258925,5962409,WWW.WILDANIMALSANCTUARY.ORG,139,31848432,,66.66666667,71.42857143,,,other,2,3,5,5,0,2,4,4,25
941659687,Lutheran Social Services of Northern California,Concord,CA,1.59466E+18,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person with a disability,,,,,,13,2,2,1,,0,,8,,,,,11,2,,,,,,,,,,,,1,,,12,7,,,,,,,,1,,,6,5,2,,,,,,,7,,,,7,2,5,,,91,,,,,,,,1,,,90,,,,,91,,,,91,,,,91,,,,91,200782,179289,-11.98790779,50,50,52735.18548,200782,6919234,LSSNORCAL.ORG,126,15266538,0,71.42857143,75,,,other,3,5,5,0,0,0,10,2,25
161004090,Bestself Behavioral Health Inc,BUFFALO,NY,1.61306E+18,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15,,2,,,,,12,,,1,,8,7,,,,,15,,,,,,,,,,,10,0,1,0,,0,,9,0,,,,7,3,,,,0,10,,,1,9,,,0,10,,,1141,23,165,134,,3,,697,32,,87,,,,,,,,,,,,,,,,,,,266460.5714,286387.3333,6.957975995,30,70,40856.86657,376328,60291711,WWW.BESTSELFWNY.ORG,1419,78008732,80,43.75,66.66666667,100,,hospital,2,2,5,0,0,4,6,6,25
60667605,Connecticut Humane Society,NEWINGTON,CT,1.66596E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,8,,,,,,,8,,,,,5,3,,,,,8,,,,8,,,1,7,,,4,,,,,,,4,,,,,3,1,,,,,4,,,,4,,,,4,,,77,1,,8,,1,,66,,,1,,66,9,2,,,2,75,,,10,66,1,,2,75,,,156518,199249,21.44602984,66.66666667,33.33333333,58715.87234,236522,6074308,WWW.CTHUMANE.ORG,97,21690019,80,20,42.85714286,,,other,3,5,5,0,0,6,6,0,25
381747660,Senior Services Inc,Kalamazoo,MI,1.67901E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12,,1,1,,,,7,,,3,,8,1,,3,,,7,5,,,8,4,,,8,4,,3,,,,,,,2,,,,1,2,1,,,,,3,,,,3,,,,3,,,125,4,19,2,,,1,93,2,,4,,39,86,,,,,,,,,,,,4,63,49,9,184848,213005,13.21893852,50,50,31069.41262,213005,6798152,WWW.SENIORSERVICES1.ORG,208,16844404,,66.66666667,62.5,,,other,1,3,5,0,0,6,6,4,25
113769438,National Math and Science Initiative Inc,HOUSTON,TX,1.69658E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,14,,3,1,,,,10,,,,,5,9,,,,,,,,,,,,,,,,10,,1,0,,,,9,,,,,7,3,,,,,10,,,,,,,,,,,77,2,14,3,,,,54,2,2,,,57,20,,,,,,,,,,,,,,,,226290.6667,234732.75,3.59646591,40,60,21730.63415,364405,11206235,WWW.NMS.ORG,420,17502087,60,30.76923077,83.33333333,,,other,1,1,5,0,6,0,8,4,25
954441208,After-School All-Stars,LOS ANGELES,CA,1.64864E+18,Jewish,Male,,,,Hispanic/Latino/Latina/Latinx,Female,,,,28,,4,2,,,,21,1,,,,7,21,,,,,,,,,,,,,,,,15,,2,3,,,,8,,,,2,8,7,,,,,,,,,,,,,,,,443,7,218,74,,,,66,,,2,76,274,123,6,1,39,,,,,,,,,,,,,197559.5,507656,61.08398207,20,80,20094.47977,507656,11726929,WWW.AFTERSCHOOLALLSTARS.ORG,524,22271426,80,30.76923077,57.14285714,,,other,0,0,5,5,0,6,4,4,24
314379594,Young Mens Christian Association of Central Ohio,COLUMBUS,OH,1.65707E+18,,,,,,,,,,,30,1,6,1,,0,,21,0,1,0,0,11,19,0,0,0,,,,,,,,,,,,,7,6,1,0,,0,,0,0,,0,0,4,3,0,0,0,,,,,,,,,,,,,1201,18,315,32,,2,,672,31,,12,119,758,340,,3,100,,,,,,,,,,,,,182204.5,239843.3333,24.03186802,60,40,17701.00303,373455,36096523,www.ymcacolumbus.org,1983,63534469,80,37.5,28.57142857,100,,other,0,0,5,5,0,2,6,6,24
391247667,LA Causa Inc,Milwaukee,WI,1.68786E+18,Hispanic/Latino/Latina/Latinx,Male,,,,,,,,,13,,1,7,,,,5,,,,,5,8,,,,,,,,,,,,,,,,9,,,4,,,,5,,,,,5,4,,,,,,,,,,,,,,,,215,2,31,74,,1,,106,1,,,,,,,,,,,,,,,,215,,,,215,171676,349675,50.90412526,50,50,39754.84252,349675,10619081,WWW.LACAUSA.ORG,256,16042150,100,28.57142857,33.33333333,,,other,2,2,5,5,0,4,4,2,24
330960964,El Sol Science & Arts Academy of Santa Ana,Santa Ana,CA,1.69413E+18,,,,,,,,,,,6,1,,3,1,,,1,,,,,4,2,,,,,6,,,,6,,,1,5,,,4,0,,3,,,,,1,,,,3,1,,,,,4,,,,4,,,,4,,,151,4,2,139,,,,5,1,,,,122,29,,,,1,150,,,5,146,,,4,147,,,179190.3333,198986,9.948271068,25,75,58044.55357,221951,10488042,HTTP://ELSOLACADEMY.ORG/,172,16122401,80,100,100,,,college,3,5,5,5,0,0,6,0,24
521576352,Students for Life of America Inc,Fredericksburg,VA,1.66078E+18,,Female,,,,,,,,,11,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,7,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,88,,,,,,,,,,,,69,19,,,,,,,,,,,,,,,,177942.5,267285,33.42593112,33.33333333,66.66666667,38349.18548,267285,5378469,www.studentsforlife.org,127,13632134,100,50,25,,,college,2,3,5,0,0,0,4,10,24
951977659,WAYFINDER FAMILY SERVICES,View Park,CA,1.7032E+18,White/Caucasian/European,Male,Not transgender,Heterosexual or Straight,Person without a disability,,,,,,15,,2,3,,,,10,,,,,3,12,,,,,,,,,,,,2,13,,0,11,1,0,4,,,,5,1,,,,8,3,,,,0,11,,,,,,,,,,,420,27,112,151,,1,1,112,16,,0,,325,93,2,,,,,,,,,,,25,369,26,,280963,316605,11.25756068,14.28571429,85.71428571,59004.80723,472615,31386777,www.wayfinderfamily.org,505,46169493,100,10,28.57142857,,,hospital,3,3,5,5,0,2,6,0,24
954625826,The Village Family Services Inc,NORTH HOLLYWOOD,CA,1.69232E+18,Hispanic/Latino/Latina/Latinx,Male,Decline to state,Decline to state,Decline to state,Hispanic/Latino/Latina/Latinx,Female,Decline to state,Decline to state,Decline to state,9,,,4,,,,5,,,,,2,7,,,,,,,9,2,,,7,,,,9,4,,,3,,,,1,,,,,3,1,,,,,,4,,,,4,,,,,4,143,1,,3,,,,1,,,,138,4,1,,,138,,1,,142,1,2,,140,,,,143,269957.3333,363182,25.66885657,25,75,59129.28249,366703,11638937,www.thevillagefs.org,181,19978876,20,25,28.57142857,,,other,3,3,5,5,0,2,6,0,24
363576073,Resurrection Project,CHICAGO,IL,1.61245E+18,Hispanic/Latino/Latina/Latinx,Male,,,,Decline to state,Male,,,,11,,,6,,,,5,,,,,5,6,,,,,,,,,,,,,,,,9,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,109,,,,,,,,,,,,80,29,,,,,,,,,,,,,,,,166556,250903,33.61737404,25,75,41192.47511,250903,9854108,WWW.RESURRECTIONPROJECT.ORG,225,28523400,100,33.33333333,62.5,100,,other,2,3,5,0,0,6,4,4,24
942699571,Nations Finest,SANTA ROSA,CA,1.67763E+18,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,11,,2,,,,,9,,,,,2,9,,,,,,11,,,,11,,,,11,,11,1,,,,,,10,,,,,4,7,,,,,,,,,,,,1,10,,,162,10,12,17,,2,,106,13,,2,,104,58,,,,,,,,,,,,8,154,,,211252,220381,4.14237162,75,25,44503.59683,329967,14891028,HTTPS://WWW.NATIONSFINEST.ORG/,319,28671006,40,28.57142857,0,,,other,2,3,5,0,6,0,6,2,24
430949079,Comprehensive Mental Health Services Inc,Independence,MO,1.60856E+18,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,11,,3,,,,,8,,,,,,,,,11,,,,11,,,,11,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,9,40,7,,,,149,,7,,,114,98,,,,,,,,,,,,6,206,,,271727.4,430447.3333,36.87325279,37.5,62.5,25561.95873,325064,9155686,WWW.THECMHS.COM,323,10073262,80,56.25,42.85714286,,,hospital,1,2,5,0,0,6,4,6,24
135643799,Ducks Unlimited Inc,MEMPHIS,TN,1.66571E+18,White/Caucasian/European,Male,,,Person without a disability,,Male,,,,65,,,,,,,,,,,,9,56,,,,,,,,,,,,,,,,10,1,,,,,,9,,,,,3,7,,,,,,,,,,,,,10,,,668,8,25,,,1,,600,5,,,29,222,443,,,3,,,,,,,,,3,665,,,344137,339128.1111,-1.476990177,69.23076923,30.76923077,100255.3464,538303,73304124,WWW.DUCKS.ORG,700,339454630,0,18.6440678,10,100,,other,5,4,5,0,0,0,10,0,24
131632524,American Lung Association,CHICAGO,IL,1.70597E+18,White/Caucasian/European,Male,Not transgender,Heterosexual or Straight,Person without a disability,,,,,,19,1,2,1,,,,15,,,,,8,11,,,,,,,,,,,,,,,,10,,2,,,,,8,0,,,,7,3,,,,,,,,,,,,,,,,469,21,48,41,,3,1,344,11,,,,397,71,1,,,,,,,,,,,,,,,258504,306225.1667,15.58368543,40,60,59750.18354,607879,41926003,WWW.LUNG.ORG,647,129392936,80,28.57142857,42.85714286,50,,hospital,3,2,5,0,0,6,6,2,24
201734070,Third Way,Washington,DC,1.61589E+18,White/Caucasian/European,Male,,,,,,,,,32,0,2,1,,0,,29,,,,,6,26,,,,,,,,,,,,,,,,8,,1,,,,,7,,,,,3,5,,,,,,,,,,,,,,,,53,2,8,4,,0,,39,,,,,26,26,1,,,,,,,,,,,,,,,259101.3333,347000.6667,25.33117131,66.66666667,33.33333333,71481.11392,449101,8506316,WWW.THIRDWAY.ORG,88,27422767,40,23.52941176,25,0,,other,4,3,5,0,6,0,6,0,24
840599572,Third Way Center Inc,Denver,CO,1.67962E+18,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,7,,,,,,,,,,7,,,,,7,,,,7,,,,7,,,,7,,4,,,,,,,,,,4,,,,,4,,,,4,,,,4,,,,4,,175,,,,,,,,,,175,0,,,,175,,,,175,,,,175,,,,175,,198369,256065,22.53177904,33.33333333,66.66666667,36784.01747,256065,9076343,WWW.THIRDWAYCENTER.ORG,232,12672196,100,60,28.57142857,100,,hospital,2,3,5,0,0,2,6,6,24
161095750,Summit Center Inc,GETZVILLE,NY,1.70554E+18,White/Caucasian/European,Male,Not transgender,Heterosexual or Straight,Person without a disability,,,,,,14,,1,,,,,13,,,,,4,10,,,,,14,,,1,13,,,,,,,4,,,,,,,4,,,,,4,0,,,,,4,,,,4,,,,4,,,455,1,32,12,,2,,402,6,,,,,,,,,,,,,,,,,,,,,168612.5,289562,41.76981096,33.33333333,66.66666667,38453.60136,289562,23199051,WWW.THESUMMITCENTER.ORG,590,28256004,100,33.33333333,37.5,,,other,2,3,5,0,0,6,4,4,24
341318541,Catholic Charities Corporation,CLEVELAND,OH,1.66795E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,42,1,5,0,,0,,35,1,,0,0,9,33,0,0,0,,,,,,,,,,,,,13,,1,1,,,,11,,,,,8,5,,,,,13,,,,13,,,1,12,,,733,8,241,60,,7,,402,15,,,,573,160,,,,,,,,,,,,46,687,,,178107,209288.3333,14.89874416,75,25,34064.87686,258545,32895086,WWW.CLEVELANDCATHOLICCHARITIES.ORG,946,52175078,20,32.35294118,25,100,,other,1,3,5,5,0,0,6,4,24
592807815,Florida Aquarium Inc,Tampa,FL,1.61598E+18,White/Caucasian/European,Male,,,,,,,,,33,,,,,,,,,,,,11,22,,,,,,,,,,,,,,,,8,,,,,,,,,,8,,5,3,,,,,,,,,,,,,,,,237,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,215498,319239.3333,32.49641335,37.5,62.5,37883.06583,445051,14119906,www.flaquarium.org,327,35610543,100,41.93548387,33.33333333,0,,other,2,2,5,0,0,4,4,6,23
680117241,Shelter Inc,CONCORD,CA,1.69638E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10,2,3,,,,,5,,,,,3,7,,,,,,,,,,,,,,,,8,,2,1,,,,5,,,,,6,2,,,,,,,,,,,,,,,,134,12,43,34,,,,31,14,,,,96,37,1,,,,,,,,,,,,,,,243861,282815,13.7736683,50,50,33675.98565,282815,7564957,WWW.SHELTERINC.ORG,211,23710873,,25,33.33333333,,,other,1,2,5,5,0,4,6,0,23
530183181,Defenders of Wildlife,Washington,DC,1.6746E+18,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,16,,,2,,1,,13,,,,,10,6,,,,,16,,,,14,2,,,16,,,14,2,,,,,,10,1,,,1,7,6,,,1,,12,,2,1,12,,1,,13,,1,155,,,,,,,,,,,,76,39,,2,38,0,108,3,44,13,100,4,38,4,108,5,38,266977.5714,211071.1667,-26.48699282,46.15384615,53.84615385,71784.14286,599128,17204962,www.defenders.org,209,42802063,80,70,25,37.5,,other,4,2,5,0,0,0,10,2,23
43005094,Woodwell Climate Research Center,Falmouth,MA,1.67642E+18,White/Caucasian/European,Male,Not transgender,,Person without a disability,,,,,,26,2,2,2,,,,18,2,,,,7,19,,,,,,,,,,,,,,,,8,,,,,,,8,,,,,4,4,,,,,8,,,,,,,,,,,117,7,4,12,,1,,86,6,,1,,70,47,,,,,,,,,,,,,,,,168898,261696.25,35.46029032,88.88888889,11.11111111,114501.8108,460886,10735602,WOODWELLCLIMATE.ORG,83,47265255,0,30.43478261,25,100,100,other,5,5,5,0,0,0,4,4,23
943078431,PRC,San Francisco,CA,1.67458E+18,Asian/Asian American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11,1,,1,,,,8,1,,,,1,9,1,,,,11,,,7,4,,,,,,11,6,1,1,,,,,4,,,,,3,3,,,,,6,,,1,4,,1,,4,,2,220,,,,,,,,,,,,119,98,3,,,,,,,,,,,,,,,230600,228580.25,-0.883606523,80,20,78535.57813,347102,6171198,WWW.PRCSF.ORG,69,10563292,,28.57142857,16.66666667,,,other,4,4,5,0,0,0,8,2,23
952798775,Concordia University,Irvine,CA,1.69534E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,16,,1,,,,,15,,,,,5,11,,,,,16,,,,16,,,,16,,,10,1,,,,,,9,,,,,1,9,,,,,10,,,,10,,,,10,,,804,76,35,2,,14,,622,,55,,,473,331,,,,,804,,,,804,,,,,,804,228822.25,205324.5,-11.44420174,71.42857143,28.57142857,24967.33833,393113,41048172,WWW.CUI.EDU,1548,113099257,40,22.22222222,9.090909091,100,,college,1,1,5,0,6,0,10,0,23
310537112,Goodwill Easter Seals Miami Valley,Dayton,OH,1.69577E+18,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,,,,,,26,1,6,,,,,19,,,,,7,19,,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,13,310,16,,2,,830,41,,6,1,713,506,,,,,,,,,,,,621,598,,,162601,261311.6667,37.77507064,75,25,15882.06125,396918,31805381,GESMV.ORG,1947,56204309,33.33333333,34.7826087,40,,,other,0,0,5,0,4,6,4,4,23
237076465,Boys and Girls Clubs of Dorchester Inc,DORCHESTER,MA,1.70052E+18,White/Caucasian/European,Male,,,,,,,,,38,3,5,1,,,,29,,,,,12,26,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,1,3,,,,,,,,,,,,,,,,115,7,20,10,,0,,66,7,,5,0,83,32,,,,,,,,,,,,,,,,155850.5,187431.5,16.84935563,50,50,17819.64103,219513,4856360,WWW.BGCDORCHESTER.ORG,238,11891142,100,34.21052632,25,,,other,0,2,5,5,0,0,6,4,22
560657294,Methodist University Inc,Fayetteville,NC,1.68025E+18,White/Caucasian/European,Male,,,,,,,,,28,1,4,,,,,23,,,,,5,23,,,,,,,,,,,,,,,,10,,2,,,,,8,,,,,4,6,,,,,,,,,,,,,,,,578,26,108,27,,7,1,393,8,,8,,314,258,,6,,,,,,,,,,,,,,184986.75,285856.5,35.28684847,33.33333333,66.66666667,27378.50427,361614,30141225,www.methodist.edu,1059,89510877,100,7.407407407,50,,,college,1,2,5,0,0,10,4,0,22
410908458,Summit Academy Oic,MINNEAPOLIS,MN,1.69284E+18,Black/African American,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,21,,5,,,,,16,,,,,8,13,,,,,,21,,,,21,,,,21,,5,,3,,,,,2,,,,,3,2,,,,,,5,,,,5,,,,5,,89,3,32,2,,1,,50,1,,,,46,42,,,1,,,,,,,,,,,89,,195069.3333,317104.25,38.48416307,57.14285714,42.85714286,45091.56637,546603,6948972,WWW.SAOIC.ORG,120,16544974,80,31.25,25,50,,other,2,2,5,5,0,0,4,4,22
472042581,Gospel Light Mennonite Church Medical Aid Plan,CANTON,OH,1.70649E+18,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,6,,,,,,,6,,,,,,6,,,,,,6,,,,6,,,,6,,8,,,,,,,8,,,,,1,7,,,,,,8,,,,8,,,,8,,290,,,,,,,,,,290,,,,,290,,,,290,,,,290,,,,290,,164647,208511.75,21.03706386,80,20,31881.55202,292513,16014905,WWW.LIBERTYHEALTHSHARE.ORG,476,372680675,40,30,0,0,,other,1,2,5,0,6,0,6,2,22
860521062,Umom New Day Centers Inc,Phoenix,AZ,1.6286E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,30,1,2,2,,,,25,,,,,19,11,,,,,,,,,,,,,,,,5,,2,,,,,3,,,,,3,2,,,,,5,,,,5,,,,5,,,229,,,,,,,,,,,229,,,,,229,,,,229,,,,229,,,,229,159189.5,245894.5,35.26105708,50,50,30406.36228,287320,10965893,WWW.UMOM.ORG,338,21978699,,69.56521739,55.55555556,,,other,1,2,5,0,0,6,4,4,22
596196141,Goodwill Industries of Southwest Florida Inc,Fort Myers,FL,1.61556E+18,White/Caucasian/European,Male,,,,,,,,,15,,,3,,,,12,,,,,2,13,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,848,7,142,288,,4,,387,20,,,,575,273,,,,,,,,,,,,212,,,636,166152,324718.5,48.83198832,66.66666667,33.33333333,15371.46674,363985,28776287,WWW.GOODWILLSWFL.ORG,1822,51500728,33.33333333,11.11111111,33.33333333,,,other,0,0,5,5,4,4,4,0,22
520591691,Washington College,CHESTERTOWN,MD,1.63066E+18,White/Caucasian/European,Male,,Heterosexual or Straight,,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,36,1,3,0,,0,,32,0,,0,0,7,29,,,,0,36,0,0,2,34,,,,,,,9,,1,,,,,8,,,,,6,3,,,,0,9,,,1,8,,,,,,,360,10,43,14,,2,,290,,,,1,,,,,,,,,,,,,,,,,,189632.8,193102.25,1.796690613,44.44444444,55.55555556,24453.3361,253494,28276896,WWW.WASHCOLL.EDU,1095,131582653,60,25,22.22222222,75,,college,1,2,5,0,6,0,8,0,22
352420942,National Domestic Workers Alliance Inc,New York,NY,1.69949E+18,Asian/Asian American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,14,1,2,5,,,,1,,1,4,,10,,,4,,,,,,2,8,4,,1,9,4,,12,3,3,1,,,,1,1,1,2,,9,1,,2,,,10,,2,2,8,2,,,10,2,,106,13,19,21,2,,,9,8,7,27,,68,10,3,25,,5,76,25,,18,55,33,,59,18,29,,167043.5714,173928,3.958206023,12.5,87.5,27664.59111,181869,13792299,WWW.DOMESTICWORKERS.ORG,458,48150450,80,100,70,,,other,1,3,5,5,0,2,6,0,22
362169139,The Chicago Lighthouse for People Who Are Blind Or Visually Impaired,Chicago,IL,1.65177E+18,White/Caucasian/European,Female,,,Person without a disability,,,,,,28,1,2,,,,,25,,,,,12,16,,,,,,,,,,,,2,26,,,18,,3,1,,,,14,,,,,12,6,,,,,,,,,,,,1,17,,,651,7,330,173,,3,,123,12,,3,,458,193,,,,,,,,,,,,187,462,2,,170594.3333,256030.75,33.369592,57.14285714,42.85714286,26143.4033,438829,28437468,WWW.CHICAGOLIGHTHOUSE.ORG,1036,50291014,40,17.39130435,16.66666667,,,hospital,1,1,5,5,6,0,4,0,22
