,Unnamed: 0.1,Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
934,986,1671,840432950,American Humane Association,Washington,DC,1698624000000000000,White/Caucasian/European,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,,,,9.0,,,,,8.0,3.0,,,,,,,,,,,,,,,,93.0,4.0,7.0,6.0,,,,73.0,3.0,,,,76.0,17.0,,,,,,,,,,,,,,,,213549.75,353410.0,39.574502702243855,55.55555555555556,44.44444444444444,61575.38271604938,712344.0,7608855.0,WWW.AMERICANHUMANE.ORG,90,15524841.0,60.0,50.0,50.0,0.0,
935,987,1672,840520493,Mental Health Center of Boulder County Inc,Lafayette,CO,1664928000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,8.0,4.0,20.0,,1.0,,237.0,14.0,1.0,22.0,58.0,231.0,51.0,2.0,19.0,62.0,7.0,214.0,28.0,116.0,64.0,214.0,28.0,59.0,,,,,237122.0,267635.5,11.4011407305832,57.14285714285714,42.85714285714285,54669.31749049429,313656.0,30537969.0,WWW.MHPCOLORADO.ORG,533,49555010.0,40.0,0.0,57.14285714285714,,
936,988,1673,840571145,Attention Inc,Boulder,CO,1701302400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,12.0,,3.0,2.0,,,,7.0,,,,,4.0,8.0,,,,,12.0,,0.0,3.0,9.0,,,,,,12.0,4.0,,,,,,,4.0,,,,,3.0,1.0,,,,,4.0,,,2.0,2.0,,,,,,4.0,61.0,,6.0,12.0,,,,43.0,,,,,32.0,23.0,6.0,,,4.0,57.0,,,27.0,34.0,,,7.0,54.0,,,158586.0,0.0,-1.0,0.0,100.0,30999.5612244898,164515.0,3355129.0,WWW.TGTHR.ORG,100,3722203.0,100.0,40.0,42.85714285714285,,
937,989,1675,840599572,Third Way Center Inc,Denver,CO,1679616000000000000,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,Decline to state,7.0,,,,,,,,,,7.0,,,,,7.0,,,,7.0,,,,7.0,,,,7.0,,4.0,,,,,,,,,,4.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,175.0,,,,,,,,,,175.0,0.0,,,,175.0,,,,175.0,,,,175.0,,,,175.0,,198369.0,256065.0,22.531779040478003,33.33333333333333,66.66666666666666,36784.01746724891,256065.0,9076343.0,WWW.THIRDWAYCENTER.ORG,232,12672196.0,100.0,60.0,28.57142857142857,100.0,
938,990,1676,840611876,Native American Rights Fund,Boulder,CO,1653060925000000000,Native American/American Indian/Alaska Native/Indigenous,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,Native American/American Indian/Alaska Native/Indigenous,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,13.0,,,,,13.0,,,,,,,7.0,6.0,,,,,13.0,,,,13.0,,,,13.0,,,8.0,,,,,6.0,,2.0,,,,,2.0,6.0,,,,,8.0,,,,8.0,,,,8.0,,,50.0,1.0,0.0,1.0,,25.0,,17.0,6.0,,,,20.0,30.0,,,,,50.0,,,2.0,48.0,0.0,,,50.0,,,226318.4,223814.0,-1.1189648547454558,54.54545454545454,45.45454545454545,119554.10416666669,278327.0,8213073.0,WWW.NARF.ORG,59,17548546.0,80.0,53.84615384615385,30.0,,
939,991,1680,840951575,Colorado Coalition for the Homeless,Denver,CO,1694649600000000000,White/Caucasian/European,Female,Not transgender (cisgender),,Person without a disability,,,,,,23.0,,3.0,2.0,,,,18.0,,,,,8.0,15.0,0.0,0.0,0.0,,,,,,,,,3.0,20.0,0.0,0.0,9.0,0.0,1.0,2.0,,0.0,,5.0,1.0,,0.0,0.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,1.0,8.0,0.0,0.0,700.0,14.0,75.0,150.0,,20.0,,391.0,50.0,,0.0,0.0,400.0,281.0,19.0,0.0,0.0,,,,,,,,,,,,,222062.2,281244.3333333333,21.042960272977343,64.28571428571429,35.714285714285715,53988.049126637554,415767.0,53094563.0,WWW.COLORADOCOALITION.ORG,930,122412715.0,0.0,38.095238095238095,46.66666666666666,,
940,992,1682,841052916,Colorado Springs Independence Center,Colorado Springs,CO,1663286400000000000,,Female,,,,,,,,,8.0,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,7.0,,,,,,,6.0,,,,1.0,4.0,2.0,,,1.0,,,,,,,,,,,,,286.0,9.0,27.0,45.0,,5.0,,189.0,11.0,,,,217.0,69.0,,,,,,,,,,,,,,,,173156.0,0.0,-1.0,0.0,100.0,31152.043360433603,173156.0,11668260.0,www.theindependencecenter.org,370,13581012.0,100.0,37.5,20.0,,
941,993,1683,841113831,Western Resource Advocates,BOULDER,CO,1680652800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,17.0,1.0,2.0,3.0,,2.0,,9.0,,,,,8.0,9.0,,,,,,,,,,,,,,,,9.0,,,1.0,,,,8.0,,,,,4.0,5.0,,,,,,,,2.0,7.0,,,,,,,64.0,1.0,2.0,2.0,,1.0,,54.0,3.0,,1.0,,40.0,22.0,1.0,1.0,,,,,,,,,,,,,,157117.0,194769.3333333333,19.331756539359382,75.0,25.0,57637.38554216868,254026.0,5525328.0,WWW.WESTERNRESOURCEADVOCATES.ORG,87,11110162.0,40.0,64.28571428571429,16.666666666666664,,
942,995,1686,841166148,Water for People,Greenwood Village,CO,1678060800000000000,Black/African American,Male,Not transgender (cisgender),Decline to state,Decline to state,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Decline to state,14.0,1.0,2.0,1.0,,,,9.0,1.0,,,,9.0,5.0,,,,,,14.0,,,,,,,,,,6.0,,1.0,,,,,5.0,,,,,4.0,2.0,,,,,6.0,,,,,,,,,,,220.0,20.0,60.0,80.0,,,,40.0,20.0,,,,110.0,90.0,20.0,,,,,,,,,,,,,,,280860.0,190330.5,-47.56436829620056,66.66666666666666,33.33333333333333,187193.93103448275,280860.0,11518769.0,WWW.WATERFORPEOPLE.ORG,61,41191880.0,60.0,62.5,54.54545454545454,,
943,996,1687,841212246,Urban Peak Denver,DENVER,CO,1617979392000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,25.0,3.0,3.0,1.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,2.0,,,,,3.0,1.0,,,,,4.0,,,,,,,,,,,83.0,1.0,15.0,7.0,,,,52.0,8.0,,,,55.0,20.0,8.0,,,,,,,,,,,,,,,209314.0,0.0,-1.0,0.0,100.0,43196.89166666667,209314.0,5392941.0,WWW.URBANPEAK.ORG,121,13197874.0,,39.285714285714285,62.5,,
944,997,1689,841328829,Compassion and Choices,LITTLETON,CO,1617122598000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,14.0,1.0,2.0,,,,,11.0,,,,,8.0,6.0,,,,,,,,,,,,,,,,17.0,1.0,4.0,2.0,,,,9.0,,1.0,,,11.0,5.0,,,1.0,,,,,,,,,,,,,87.0,4.0,12.0,11.0,,2.0,,53.0,2.0,,1.0,2.0,63.0,24.0,,,,,,,,,,,,,,,,248864.0,203311.25,-22.40542517937399,66.66666666666666,33.33333333333333,93781.69158878503,272467.0,11345614.0,WWW.COMPASSIONANDCHOICES.ORG,113,22133831.0,20.0,60.0,100.0,,
945,998,1690,841351483,The Wild Animal Sanctuary A Colorado Non-Profit Corporation,KEENESBURG,CO,1698451200000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,5.0,,,1.0,,,,2.0,2.0,,,,3.0,2.0,,,,,5.0,,,,5.0,,,,5.0,,,6.0,,1.0,2.0,,,,3.0,,,,,3.0,3.0,,,,,6.0,,,1.0,5.0,,,,6.0,,,94.0,2.0,2.0,11.0,,3.0,,54.0,22.0,,,,53.0,41.0,,,,,,,,,,94.0,,0.0,88.0,6.0,,150349.0,258925.0,41.93337839142609,50.0,50.0,40533.83211678832,258925.0,5962409.0,WWW.WILDANIMALSANCTUARY.ORG,139,31848432.0,,33.33333333333333,85.71428571428571,,
946,1001,1694,841700955,Thread Inc,BALTIMORE,MD,1686182400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,13.0,0.0,0.0,0.0,,0.0,,4.0,0.0,9.0,0.0,0.0,6.0,7.0,,,,,,,,,,,,,,,,5.0,,2.0,,,,,3.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,58.0,,26.0,,,,,28.0,,4.0,,,32.0,24.0,2.0,,,,,,,,,,,,,,,157931.5,0.0,-1.0,0.0,100.0,35237.845360824744,163282.0,3733934.0,WWW.THREAD.ORG,99,4591129.0,20.0,46.15384615384615,100.0,,
947,1002,1698,850197752,Ser-Jobs for Progress National Inc,Irving,TX,1673481600000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,20.0,,,20.0,,,,,,,,,13.0,7.0,,,,,,,20.0,,,,20.0,,,,20.0,10.0,,2.0,7.0,,,,1.0,,,,,5.0,5.0,,,,,,,10.0,,,,10.0,,,,10.0,60.0,1.0,7.0,40.0,,,,11.0,1.0,,,,40.0,20.0,,,,,,,60.0,,,,60.0,,,,60.0,0.0,425350.0,100.0,100.0,0.0,11531.540763673893,425350.0,22773476.0,www.ser-national.org,1939,28571341.0,0.0,55.00000000000001,66.66666666666666,25.0,
948,1003,1701,856000484,Santa Fe Animal Shelter Inc,Santa Fe,NM,1682035200000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,8.0,,,,,,,8.0,,,,,4.0,4.0,,,,,8.0,,,,8.0,,,,8.0,,,9.0,,,3.0,,,,6.0,,,,,7.0,2.0,,,,,9.0,,,2.0,7.0,,,,9.0,,,96.0,,,49.0,,4.0,,32.0,11.0,,,,,,,,,,,,,,,,,,,,,0.0,192276.0,100.0,100.0,0.0,31364.32075471698,192276.0,5179203.0,SFHUMANESOCIETY.ORG,160,9471649.0,100.0,66.66666666666666,50.0,,
949,1004,1702,860096799,Valley of the Sun Young Mens Christian Association,Phoenix,AZ,1678233600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,25.0,2.0,4.0,6.0,,1.0,1.0,10.0,1.0,,,,8.0,17.0,,,,,25.0,,,,,,25.0,2.0,23.0,,,6.0,,1.0,2.0,,,,3.0,,,,,5.0,1.0,,,,,6.0,,,,,,6.0,1.0,5.0,,,700.0,68.0,105.0,251.0,18.0,11.0,8.0,215.0,24.0,,,,378.0,322.0,,,,,,,700.0,,,,700.0,57.0,643.0,,,201097.3333333333,397407.0,49.397636847530784,25.0,75.0,12988.345971563982,397407.0,11962863.0,VALLEYYMCA.ORG,848,36591901.0,0.0,30.76923076923077,44.44444444444444,,
950,1005,1703,860133718,Boys & Girls Clubs of Scottsdale Inc,Scottsdale,AZ,1703894400000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,1.0,1.0,,,,5.0,,,,,6.0,1.0,,,,,7.0,,,,7.0,0.0,,,7.0,,,125.0,3.0,12.0,22.0,,10.0,,54.0,6.0,,,18.0,70.0,46.0,,9.0,,,,,,,,,,,,,,0.0,238409.0,100.0,100.0,0.0,20235.71063829787,238409.0,4993801.0,WWW.BGCS.ORG,236,12624674.0,,24.390243902439025,54.54545454545454,,
951,1006,1704,860136925,Desert Botanical Garden,Phoenix,AZ,1693699200000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,45.0,1.0,3.0,9.0,,,1.0,31.0,,,0.0,,24.0,20.0,,1.0,,1.0,39.0,5.0,,6.0,34.0,5.0,,3.0,38.0,4.0,,17.0,,1.0,,,,,15.0,,,1.0,,12.0,4.0,,1.0,,,,,,,,,,,,,,142.0,3.0,4.0,20.0,,4.0,,96.0,5.0,,10.0,,83.0,59.0,,,,,,,,,,,,,,,,191843.75,362962.0,47.14494905802811,20.0,80.0,41842.9846743295,362962.0,12051356.0,WWW.DBG.ORG,266,39207596.0,80.0,52.38095238095239,42.85714285714285,,
952,1007,1705,860212873,Unidosus,WASHINGTON,DC,1664150400000000000,Hispanic/Latino/Latina/Latinx,,,,,,,,,,24.0,,,22.0,,,,,,,,2.0,12.0,12.0,,,,,,,,,,,,,,,,15.0,,,13.0,,,,2.0,,,,,12.0,3.0,,,,,,,,,,,,,,,,143.0,6.0,7.0,112.0,,,,17.0,1.0,,,,99.0,44.0,,,,,,,,,,,,,,,,374487.5,260648.0,-43.67557011755318,33.33333333333333,66.66666666666666,101019.68322981366,668841.0,19293038.0,WWW.UNIDOSUS.ORG,170,59760466.0,60.0,50.0,62.5,,
953,1008,1706,860256667,A New Leaf Inc,Mesa,AZ,1697760000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,White/Caucasian/European,Female,Decline to state,Decline to state,Person without a disability,27.0,,2.0,1.0,,,,24.0,,,,,13.0,14.0,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,507.0,10.0,46.0,198.0,,10.0,10.0,203.0,10.0,,20.0,,401.0,106.0,,,,,,,,,,,,,,,,159798.0,240150.5,33.45922660997999,50.0,50.0,30865.592417061613,276540.0,20337817.0,WWW.TURNANEWLEAF.ORG,637,31662926.0,50.0,46.15384615384615,72.72727272727273,,
954,1009,1708,860348306,Arizona Community Foundation,PHOENIX,AZ,1686096000000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,32.0,2.0,4.0,5.0,,2.0,,17.0,2.0,,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,,,2.0,,,,6.0,,,,,5.0,3.0,,,,,8.0,,,1.0,7.0,,,,8.0,,,72.0,1.0,5.0,19.0,,2.0,,45.0,,,,,53.0,19.0,,,,1.0,71.0,,,4.0,68.0,,,3.0,69.0,,,246211.4,335041.75,26.513218128785443,44.44444444444444,55.55555555555556,71926.49350649351,687131.0,8109564.0,WWW.AZFOUNDATION.ORG,86,211703650.0,100.0,42.85714285714285,50.0,60.0,
955,1010,1711,860407179,Southwest Human Development,Phoenix,AZ,1645018809000000000,White/Caucasian/European,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0,10.0,65.0,404.0,,11.0,,372.0,18.0,,,,,,,,,,,,,,,,,,,,,180470.3333333333,165335.0,-9.154343202185467,25.0,75.0,40064.92551369863,232967.0,48209325.0,WWW.SWHD.ORG,1176,65223466.0,60.0,45.0,66.66666666666666,100.0,
956,1011,1713,860500753,Central Arizona Shelter Services Inc,PHOENIX,AZ,1677196800000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,2.0,0.0,,,,10.0,,,,,5.0,7.0,,,,,12.0,,,,,,,,,,,8.0,,1.0,2.0,,,,5.0,,,,,3.0,5.0,,,,,8.0,,,,,,,,,,,73.0,0.0,9.0,21.0,0.0,0.0,,21.0,10.0,8.0,,4.0,49.0,24.0,,,,,,,,,,,,,,,,210409.0,0.0,-1.0,0.0,100.0,39301.52136752137,303893.0,5019096.0,WWW.CASSAZ.ORG,119,22356024.0,,42.85714285714285,42.85714285714285,100.0,
957,1012,1715,860521062,Umom New Day Centers Inc,Phoenix,AZ,1628599878000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,30.0,1.0,2.0,2.0,,,,25.0,,,,,19.0,11.0,,,,,,,,,,,,,,,,5.0,,2.0,,,,,3.0,,,,,3.0,2.0,,,,,5.0,,,,5.0,,,,5.0,,,229.0,,,,,,,,,,,229.0,,,,,229.0,,,,229.0,,,,229.0,,,,229.0,159189.5,245894.5,35.26105707935721,50.0,50.0,30406.3622754491,287320.0,10965893.0,WWW.UMOM.ORG,338,21978699.0,,65.21739130434783,55.55555555555556,,
958,1013,1716,860550646,Boys & Girls Clubs of the Valley Inc,Phoenix,AZ,1674086400000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,48.0,,6.0,2.0,,,,36.0,2.0,,,2.0,13.0,35.0,,,,0.0,48.0,0.0,0.0,,,,48.0,,,,48.0,9.0,1.0,,1.0,,,,7.0,,,,,6.0,3.0,,,,,,,9.0,1.0,8.0,,,,,,9.0,325.0,5.0,36.0,134.0,,2.0,,90.0,11.0,,,47.0,219.0,103.0,,,3.0,,,,,,,,,,,,,225528.2,165271.0,-36.45963296646115,28.57142857142857,71.42857142857143,20273.136904761905,398375.0,15081731.0,WWW.BGCAZ.ORG,679,34353301.0,60.0,25.86206896551724,57.14285714285714,,
959,1014,1718,860733182,The Primavera Foundation Inc,TUCSON,AZ,1693526400000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,2.0,2.0,2.0,,,,11.0,,,1.0,,10.0,8.0,,,,,,,18.0,1.0,17.0,,,,,,18.0,6.0,,,2.0,,,,4.0,,,,,5.0,1.0,,,,,6.0,,,1.0,5.0,,,,,,6.0,106.0,1.0,7.0,42.0,,4.0,,41.0,5.0,,4.0,2.0,68.0,38.0,,,,,,,106.0,,,,106.0,,,,106.0,157994.0,0.0,-1.0,0.0,100.0,21694.39896373057,157994.0,4345013.0,WWW.PRIMAVERA.ORG,194,11969146.0,,50.0,75.0,,
960,1015,1719,860814898,Chiricahua Community Health Centers Inc,ELFRIDA,AZ,1652892013000000000,White/Caucasian/European,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,12.0,14.0,243.0,,,,121.0,5.0,,,9.0,,,,,,,,,,,,,,,,,,291377.0,284433.6666666667,-2.441108120112357,75.0,25.0,64990.59688195991,324061.0,31470134.0,WWW.CCHCI.ORG,457,55152190.0,40.0,70.0,28.57142857142857,,
961,1016,1724,870212472,The Young Mens Christian Association of Northern Utah,Salt Lake City,UT,1619622790000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,20.0,1.0,1.0,0.0,,0.0,,18.0,0.0,,0.0,0.0,6.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0,0.0,0.0,0.0,,0.0,,7.0,0.0,,0.0,0.0,3.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,100.0,3.0,3.0,24.0,,1.0,,60.0,5.0,,4.0,0.0,79.0,21.0,0.0,0.0,0.0,,,,,,,,,2.0,2.0,25.0,71.0,0.0,132252.0,100.0,100.0,0.0,15197.268,154632.0,4063821.0,www.ymcautah.org,252,7625116.0,,45.45454545454545,50.0,,
963,1018,1726,870540039,Midtown Community Health Center Inc,Ogden,UT,1693440000000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,11.0,,,1.0,1.0,,1.0,8.0,,,,,5.0,6.0,,,,,11.0,,,,11.0,,,,,,,11.0,,1.0,1.0,,,1.0,8.0,,,,,6.0,5.0,,,,1.0,10.0,,,2.0,9.0,,,,,,,188.0,,2.0,111.0,,1.0,,50.0,2.0,,20.0,2.0,147.0,41.0,,,,,,,,,,,,,,,,213009.66666666663,273867.0,22.221491940735227,62.5,37.5,52259.269230769234,325131.0,12878292.0,WWW.MIDTOWNCHC.ORG,216,22469963.0,20.0,33.33333333333333,100.0,0.0,
964,1019,1727,870745629,The Alliance for Climate Protection,WASHINGTON,DC,1697760000000000000,White/Caucasian/European,Female,Not transgender (cisgender),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,1.0,,,,,12.0,,,2.0,7.0,8.0,4.0,1.0,1.0,8.0,,13.0,1.0,8.0,3.0,9.0,2.0,8.0,2.0,11.0,1.0,8.0,58.0,2.0,2.0,3.0,,,,29.0,4.0,,,18.0,29.0,5.0,3.0,2.0,19.0,1.0,34.0,3.0,20.0,15.0,21.0,2.0,20.0,4.0,31.0,2.0,21.0,213430.25,250488.8,14.79449380571107,55.55555555555556,44.44444444444444,61478.0099009901,476422.0,8315444.0,WWW.CLIMATEREALITYPROJECT.ORG,110,26022257.0,20.0,40.0,20.0,100.0,
965,1020,1728,871061849,Genesis Womens Shelter & Support,DALLAS,TX,1689897600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,17.0,0.0,4.0,3.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,11.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0,,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,157.0,0.0,46.0,62.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,122.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,209916.0,100.0,100.0,0.0,59495.98387096774,209916.0,7587418.0,WWW.GENESISSHELTER.ORG,125,46235572.0,,58.333333333333336,40.0,,
966,1022,1731,880108496,Help of Southern Nevada,Las Vegas,NV,1610373751000000000,Asian/Asian American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,20.0,,2.0,1.0,,1.0,,16.0,,,,,,,,,,,20.0,,,,,,,,,,,5.0,,1.0,1.0,,,,3.0,,,,,4.0,1.0,,,,,5.0,,,1.0,4.0,,,1.0,4.0,,,168.0,13.0,48.0,51.0,,0.0,,49.0,7.0,,0.0,0.0,121.0,47.0,0.0,0.0,0.0,,,,,,,,,141.0,27.0,,,213348.0,0.0,-1.0,0.0,100.0,36393.89144736842,213348.0,11277091.0,WWW.HELPSONV.ORG,305,27986369.0,100.0,53.333333333333336,83.33333333333334,,
967,1023,1732,880176914,Nevada Legal Services Inc,LAS VEGAS,NV,1675296000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,,3.0,,,,,12.0,,,,,7.0,8.0,,,,,,,15.0,,,,15.0,1.0,14.0,,,7.0,1.0,,,,1.0,,5.0,,,,,2.0,5.0,,,,,,,7.0,,,,7.0,,7.0,,,55.0,,,,,,,,,,,55.0,,,,,55.0,,,,55.0,,,,55.0,,,,55.0,173495.0,0.0,-1.0,0.0,100.0,61294.642857142855,173495.0,4464120.0,NLSLAW.NET,71,5688153.0,25.0,58.333333333333336,33.33333333333333,,
968,1024,1733,880419638,Foundation for Positively Kids,LAS VEGAS,NV,1690329600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,3.0,,,,,4.0,,,1.0,3.0,,,,4.0,,,3.0,0.0,,,,,,3.0,,,,,2.0,1.0,,,,,3.0,,,,3.0,,,,3.0,,,72.0,4.0,8.0,13.0,,0.0,,44.0,3.0,,0.0,0.0,61.0,11.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,72.0,,,,,0.0,163181.0,100.0,100.0,0.0,48764.97619047619,163181.0,4259439.0,www.positivelykids.org,85,5447968.0,,60.0,0.0,,
969,1025,1737,910482710,The Young Mens Christian Association of Greater Seattle,Seattle,WA,1676937600000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,27.0,,6.0,,1.0,,,19.0,1.0,,,,11.0,16.0,,,,,,,,,,,,,,,,6.0,1.0,2.0,1.0,,,1.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,2037.0,289.0,270.0,183.0,,18.0,25.0,1012.0,157.0,,,83.0,1346.0,691.0,,,,,,,,,,,,,,,,271795.3333333333,191425.66666666663,-41.98479131150995,33.33333333333333,66.66666666666666,22987.17492063492,538276.0,74614650.0,WWW.SEATTLEYMCA.ORG,3159,100697862.0,60.0,36.0,25.0,100.0,
970,1027,1741,910727076,Orion Industries,Auburn,WA,1661904000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,13.0,1.0,1.0,,,,,11.0,,,,,6.0,7.0,,,,,,,,,,,,1.0,9.0,,3.0,5.0,,,,,,,5.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,248.0,27.0,3.0,20.0,,1.0,,113.0,6.0,,2.0,76.0,77.0,100.0,2.0,,69.0,,,,,,,,,,,,,223760.0,270112.0,17.160289065276626,75.0,25.0,23299.06216216216,353064.0,9654749.0,WWW.ORIONWORKS.ORG,374,24627117.0,80.0,45.45454545454545,25.0,50.0,
